timestamp,client_id,operation,requested_version,observed_version,read_concern,write_concern,scenario,latency_ms,success,violation
1788779293.1818612,client_A,WRITE_THEN_READ,636,636,local,1,normal,4.59,True,False
1788779293.1877134,client_A,WRITE_THEN_READ,637,637,local,1,normal,5.85,True,False
1788779293.192255,client_A,WRITE_THEN_READ,638,638,local,1,normal,4.54,True,False
1788779293.1967573,client_A,WRITE_THEN_READ,639,639,local,1,normal,4.5,True,False
1788779293.2018616,client_A,WRITE_THEN_READ,640,640,local,1,normal,5.1,True,False
1788779293.2069812,client_A,WRITE_THEN_READ,641,641,local,1,normal,5.12,True,False
1788779293.212123,client_A,WRITE_THEN_READ,642,642,local,1,normal,5.14,True,False
1788779293.217379,client_A,WRITE_THEN_READ,643,643,local,1,normal,5.26,True,False
1788779293.2225235,client_A,WRITE_THEN_READ,644,644,local,1,normal,5.14,True,False
1788779293.2265954,client_A,WRITE_THEN_READ,645,645,local,1,normal,4.07,True,False
1788779293.2318835,client_A,WRITE_THEN_READ,646,646,local,1,normal,5.29,True,False
1788779293.236376,client_A,WRITE_THEN_READ,647,647,local,1,normal,4.49,True,False
1788779293.2413986,client_A,WRITE_THEN_READ,648,648,local,1,normal,5.02,True,False
1788779293.2466226,client_A,WRITE_THEN_READ,649,649,local,1,normal,5.22,True,False
1788779293.251614,client_A,WRITE_THEN_READ,650,650,local,1,normal,4.99,True,False
1788779293.256085,client_A,WRITE_THEN_READ,651,651,local,1,normal,4.47,True,False
1788779293.2612543,client_A,WRITE_THEN_READ,652,652,local,1,normal,5.17,True,False
1788779293.2657292,client_A,WRITE_THEN_READ,653,653,local,1,normal,4.47,True,False
1788779293.2703063,client_A,WRITE_THEN_READ,654,654,local,1,normal,4.58,True,False
1788779293.2751265,client_A,WRITE_THEN_READ,655,655,local,1,normal,4.82,True,False
1788779293.2804012,client_A,WRITE_THEN_READ,656,656,local,1,normal,5.27,True,False
1788779293.2854524,client_A,WRITE_THEN_READ,657,657,local,1,normal,5.05,True,False
1788779293.291378,client_A,WRITE_THEN_READ,658,658,local,1,normal,5.93,True,False
1788779293.297263,client_A,WRITE_THEN_READ,659,659,local,1,normal,5.88,True,False
1788779293.302922,client_A,WRITE_THEN_READ,660,660,local,1,normal,5.66,True,False
1788779293.3082445,client_A,WRITE_THEN_READ,661,661,local,1,normal,5.32,True,False
1788779293.314046,client_A,WRITE_THEN_READ,662,662,local,1,normal,5.8,True,False
1788779293.319844,client_A,WRITE_THEN_READ,663,663,local,1,normal,5.8,True,False
1788779293.3261712,client_A,WRITE_THEN_READ,664,664,local,1,normal,6.33,True,False
1788779293.3319087,client_A,WRITE_THEN_READ,665,664,local,1,normal,5.74,True,True
1788779293.3375273,client_A,WRITE_THEN_READ,666,666,local,1,normal,5.62,True,False
1788779293.3429475,client_A,WRITE_THEN_READ,667,667,local,1,normal,5.42,True,False
1788779293.3484938,client_A,WRITE_THEN_READ,668,668,local,1,normal,5.55,True,False
1788779293.3541405,client_A,WRITE_THEN_READ,669,669,local,1,normal,5.65,True,False
1788779293.359221,client_A,WRITE_THEN_READ,670,670,local,1,normal,5.08,True,False
1788779293.3644383,client_A,WRITE_THEN_READ,671,671,local,1,normal,5.22,True,False
1788779293.3701954,client_A,WRITE_THEN_READ,672,672,local,1,normal,5.76,True,False
1788779293.3759513,client_A,WRITE_THEN_READ,673,673,local,1,normal,5.76,True,False
1788779293.3814256,client_A,WRITE_THEN_READ,674,674,local,1,normal,5.47,True,False
1788779293.3872707,client_A,WRITE_THEN_READ,675,675,local,1,normal,5.85,True,False
1788779293.392901,client_A,WRITE_THEN_READ,676,676,local,1,normal,5.63,True,False
1788779293.3988037,client_A,WRITE_THEN_READ,677,677,local,1,normal,5.9,True,False
1788779293.403851,client_A,WRITE_THEN_READ,678,678,local,1,normal,5.05,True,False
1788779293.4090095,client_A,WRITE_THEN_READ,679,679,local,1,normal,5.16,True,False
1788779293.415333,client_A,WRITE_THEN_READ,680,680,local,1,normal,6.32,True,False
1788779293.4217062,client_A,WRITE_THEN_READ,681,681,local,1,normal,6.37,True,False
1788779293.426971,client_A,WRITE_THEN_READ,682,682,local,1,normal,5.26,True,False
1788779293.4329903,client_A,WRITE_THEN_READ,683,683,local,1,normal,6.02,True,False
1788779293.4380667,client_A,WRITE_THEN_READ,684,684,local,1,normal,5.08,True,False
1788779293.4436626,client_A,WRITE_THEN_READ,685,685,local,1,normal,5.6,True,False
1788779293.4490647,client_A,WRITE_THEN_READ,686,686,local,1,normal,4.76,True,False
1788779293.4546719,client_A,WRITE_THEN_READ,687,687,local,1,normal,5.61,True,False
1788779293.4601462,client_A,WRITE_THEN_READ,688,688,local,1,normal,5.47,True,False
1788779293.4676027,client_A,WRITE_THEN_READ,689,689,local,1,normal,7.46,True,False
1788779293.4730322,client_A,WRITE_THEN_READ,690,690,local,1,normal,5.43,True,False
1788779293.4786618,client_A,WRITE_THEN_READ,691,691,local,1,normal,5.63,True,False
1788779293.484283,client_A,WRITE_THEN_READ,692,692,local,1,normal,5.62,True,False
1788779293.490903,client_A,WRITE_THEN_READ,693,693,local,1,normal,6.62,True,False
1788779293.4969318,client_A,WRITE_THEN_READ,694,694,local,1,normal,6.03,True,False
1788779293.5029821,client_A,WRITE_THEN_READ,695,695,local,1,normal,6.05,True,False
1788779293.5085428,client_A,WRITE_THEN_READ,696,696,local,1,normal,5.56,True,False
1788779293.514123,client_A,WRITE_THEN_READ,697,697,local,1,normal,5.58,True,False
1788779293.5196397,client_A,WRITE_THEN_READ,698,698,local,1,normal,5.52,True,False
1788779293.5254705,client_A,WRITE_THEN_READ,699,699,local,1,normal,5.83,True,False
1788779293.5310357,client_A,WRITE_THEN_READ,700,700,local,1,normal,5.57,True,False
1788779293.5373735,client_A,WRITE_THEN_READ,701,701,local,1,normal,6.34,True,False
1788779293.543709,client_A,WRITE_THEN_READ,702,702,local,1,normal,6.34,True,False
1788779293.5500014,client_A,WRITE_THEN_READ,703,703,local,1,normal,6.29,True,False
1788779293.5563421,client_A,WRITE_THEN_READ,704,704,local,1,normal,6.34,True,False
1788779293.5620549,client_A,WRITE_THEN_READ,705,705,local,1,normal,5.71,True,False
1788779293.5689862,client_A,WRITE_THEN_READ,706,706,local,1,normal,6.93,True,False
1788779293.5741515,client_A,WRITE_THEN_READ,707,707,local,1,normal,5.17,True,False
1788779293.5793812,client_A,WRITE_THEN_READ,708,708,local,1,normal,5.23,True,False
1788779293.5850167,client_A,WRITE_THEN_READ,709,709,local,1,normal,5.64,True,False
1788779293.5912938,client_A,WRITE_THEN_READ,710,710,local,1,normal,6.28,True,False
1788779293.597734,client_A,WRITE_THEN_READ,711,711,local,1,normal,6.44,True,False
1788779293.603741,client_A,WRITE_THEN_READ,712,712,local,1,normal,6.01,True,False
1788779293.6095998,client_A,WRITE_THEN_READ,713,713,local,1,normal,5.86,True,False
1788779293.6154537,client_A,WRITE_THEN_READ,714,714,local,1,normal,5.85,True,False
1788779293.6212428,client_A,WRITE_THEN_READ,715,715,local,1,normal,5.19,True,False
1788779293.627118,client_A,WRITE_THEN_READ,716,716,local,1,normal,5.88,True,False
1788779293.6342602,client_A,WRITE_THEN_READ,717,717,local,1,normal,7.14,True,False
1788779293.6405017,client_A,WRITE_THEN_READ,718,718,local,1,normal,6.24,True,False
1788779293.647064,client_A,WRITE_THEN_READ,719,719,local,1,normal,6.56,True,False
1788779293.653553,client_A,WRITE_THEN_READ,720,720,local,1,normal,6.49,True,False
1788779293.659573,client_A,WRITE_THEN_READ,721,721,local,1,normal,6.02,True,False
1788779293.6653614,client_A,WRITE_THEN_READ,722,722,local,1,normal,5.79,True,False
1788779293.6726062,client_A,WRITE_THEN_READ,723,723,local,1,normal,7.24,True,False
1788779293.6788862,client_A,WRITE_THEN_READ,724,724,local,1,normal,6.28,True,False
1788779293.6845312,client_A,WRITE_THEN_READ,725,725,local,1,normal,5.65,True,False
1788779293.6896727,client_A,WRITE_THEN_READ,726,726,local,1,normal,5.14,True,False
1788779293.6967034,client_A,WRITE_THEN_READ,727,727,local,1,normal,7.03,True,False
1788779293.7027462,client_A,WRITE_THEN_READ,728,727,local,1,normal,6.04,True,True
1788779293.7090373,client_A,WRITE_THEN_READ,729,729,local,1,normal,6.29,True,False
1788779293.7142777,client_A,WRITE_THEN_READ,730,730,local,1,normal,5.24,True,False
1788779293.7200868,client_A,WRITE_THEN_READ,731,731,local,1,normal,5.81,True,False
1788779293.7254815,client_A,WRITE_THEN_READ,732,732,local,1,normal,5.39,True,False
1788779293.7310944,client_A,WRITE_THEN_READ,733,733,local,1,normal,5.61,True,False
1788779293.7370954,client_A,WRITE_THEN_READ,734,734,local,1,normal,6.0,True,False
1788779293.7422974,client_A,WRITE_THEN_READ,735,735,local,1,normal,5.2,True,False
1788779293.7481751,client_A,WRITE_THEN_READ,736,736,local,1,normal,5.88,True,False
1788779293.7544186,client_A,WRITE_THEN_READ,737,737,local,1,normal,6.24,True,False
1788779293.7600634,client_A,WRITE_THEN_READ,738,738,local,1,normal,5.64,True,False
1788779293.7665083,client_A,WRITE_THEN_READ,739,739,local,1,normal,6.44,True,False
1788779293.7722685,client_A,WRITE_THEN_READ,740,740,local,1,normal,5.76,True,False
1788779293.7780435,client_A,WRITE_THEN_READ,741,741,local,1,normal,5.77,True,False
1788779293.783917,client_A,WRITE_THEN_READ,742,742,local,1,normal,5.87,True,False
1788779293.7902064,client_A,WRITE_THEN_READ,743,743,local,1,normal,6.29,True,False
1788779293.7955256,client_A,WRITE_THEN_READ,744,744,local,1,normal,5.32,True,False
1788779293.800878,client_A,WRITE_THEN_READ,745,745,local,1,normal,5.35,True,False
1788779293.8072836,client_A,WRITE_THEN_READ,746,746,local,1,normal,6.41,True,False
1788779293.813014,client_A,WRITE_THEN_READ,747,747,local,1,normal,5.73,True,False
1788779293.8185296,client_A,WRITE_THEN_READ,748,748,local,1,normal,5.52,True,False
1788779293.8235707,client_A,WRITE_THEN_READ,749,748,local,1,normal,5.04,True,True
1788779293.829218,client_A,WRITE_THEN_READ,750,750,local,1,normal,5.65,True,False
1788779293.8353527,client_A,WRITE_THEN_READ,751,751,local,1,normal,6.13,True,False
1788779293.8402774,client_A,WRITE_THEN_READ,752,752,local,1,normal,4.92,True,False
1788779293.8462603,client_A,WRITE_THEN_READ,753,753,local,1,normal,5.98,True,False
1788779293.8518167,client_A,WRITE_THEN_READ,754,754,local,1,normal,5.56,True,False
1788779293.8567576,client_A,WRITE_THEN_READ,755,755,local,1,normal,4.94,True,False
1788779293.8621933,client_A,WRITE_THEN_READ,756,756,local,1,normal,5.44,True,False
1788779293.867619,client_A,WRITE_THEN_READ,757,757,local,1,normal,5.43,True,False
1788779293.8728557,client_A,WRITE_THEN_READ,758,758,local,1,normal,5.24,True,False
1788779293.8788643,client_A,WRITE_THEN_READ,759,759,local,1,normal,6.01,True,False
1788779293.8838854,client_A,WRITE_THEN_READ,760,760,local,1,normal,5.02,True,False
1788779293.8895073,client_A,WRITE_THEN_READ,761,761,local,1,normal,5.62,True,False
1788779293.8952465,client_A,WRITE_THEN_READ,762,762,local,1,normal,5.74,True,False
1788779293.901278,client_A,WRITE_THEN_READ,763,763,local,1,normal,6.03,True,False
1788779293.9066093,client_A,WRITE_THEN_READ,764,764,local,1,normal,5.33,True,False
1788779293.913181,client_A,WRITE_THEN_READ,765,765,local,1,normal,6.57,True,False
1788779293.921149,client_A,WRITE_THEN_READ,766,766,local,1,normal,7.97,True,False
1788779293.9270315,client_A,WRITE_THEN_READ,767,767,local,1,normal,5.88,True,False
1788779293.9328542,client_A,WRITE_THEN_READ,768,768,local,1,normal,5.82,True,False
1788779293.9393964,client_A,WRITE_THEN_READ,769,769,local,1,normal,6.54,True,False
1788779293.9459438,client_A,WRITE_THEN_READ,770,770,local,1,normal,6.55,True,False
1788779293.9511104,client_A,WRITE_THEN_READ,771,771,local,1,normal,5.17,True,False
1788779293.9579556,client_A,WRITE_THEN_READ,772,772,local,1,normal,6.85,True,False
1788779293.965183,client_A,WRITE_THEN_READ,773,773,local,1,normal,7.23,True,False
1788779293.971745,client_A,WRITE_THEN_READ,774,774,local,1,normal,6.56,True,False
1788779293.9783711,client_A,WRITE_THEN_READ,775,775,local,1,normal,6.63,True,False
1788779293.9853902,client_A,WRITE_THEN_READ,776,776,local,1,normal,7.02,True,False
1788779293.9920084,client_A,WRITE_THEN_READ,777,777,local,1,normal,6.62,True,False
1788779293.9987457,client_A,WRITE_THEN_READ,778,778,local,1,normal,6.74,True,False
1788779294.0044541,client_A,WRITE_THEN_READ,779,779,local,1,normal,5.71,True,False
1788779294.0104966,client_A,WRITE_THEN_READ,780,780,local,1,normal,6.04,True,False
1788779294.0163963,client_A,WRITE_THEN_READ,781,781,local,1,normal,5.9,True,False
1788779294.0223246,client_A,WRITE_THEN_READ,782,782,local,1,normal,5.93,True,False
1788779294.0289972,client_A,WRITE_THEN_READ,783,783,local,1,normal,6.67,True,False
1788779294.0350122,client_A,WRITE_THEN_READ,784,784,local,1,normal,6.02,True,False
1788779294.0405312,client_A,WRITE_THEN_READ,785,785,local,1,normal,5.52,True,False
1788779294.0462623,client_A,WRITE_THEN_READ,786,786,local,1,normal,5.73,True,False
1788779294.051662,client_A,WRITE_THEN_READ,787,787,local,1,normal,5.4,True,False
1788779294.0579684,client_A,WRITE_THEN_READ,788,788,local,1,normal,6.31,True,False
1788779294.064436,client_A,WRITE_THEN_READ,789,789,local,1,normal,6.47,True,False
1788779294.071141,client_A,WRITE_THEN_READ,790,790,local,1,normal,6.71,True,False
1788779294.0768988,client_A,WRITE_THEN_READ,791,791,local,1,normal,5.76,True,False
1788779294.08259,client_A,WRITE_THEN_READ,792,792,local,1,normal,5.69,True,False
1788779294.0876906,client_A,WRITE_THEN_READ,793,793,local,1,normal,5.1,True,False
1788779294.093172,client_A,WRITE_THEN_READ,794,794,local,1,normal,5.48,True,False
1788779294.0996265,client_A,WRITE_THEN_READ,795,795,local,1,normal,6.45,True,False
1788779294.1054163,client_A,WRITE_THEN_READ,796,795,local,1,normal,5.79,True,True
1788779294.1102943,client_A,WRITE_THEN_READ,797,797,local,1,normal,4.88,True,False
1788779294.1157281,client_A,WRITE_THEN_READ,798,798,local,1,normal,5.43,True,False
1788779294.121508,client_A,WRITE_THEN_READ,799,799,local,1,normal,5.78,True,False
1788779294.126181,client_A,WRITE_THEN_READ,800,800,local,1,normal,4.67,True,False
1788779294.1326258,client_A,WRITE_THEN_READ,801,801,local,1,normal,6.44,True,False
1788779294.1384697,client_A,WRITE_THEN_READ,802,802,local,1,normal,5.84,True,False
1788779294.1438966,client_A,WRITE_THEN_READ,803,803,local,1,normal,5.43,True,False
1788779294.1499739,client_A,WRITE_THEN_READ,804,804,local,1,normal,6.08,True,False
1788779294.1555238,client_A,WRITE_THEN_READ,805,805,local,1,normal,5.55,True,False
1788779294.1621752,client_A,WRITE_THEN_READ,806,806,local,1,normal,6.65,True,False
1788779294.1678267,client_A,WRITE_THEN_READ,807,807,local,1,normal,5.65,True,False
1788779294.173395,client_A,WRITE_THEN_READ,808,808,local,1,normal,5.57,True,False
1788779294.1789305,client_A,WRITE_THEN_READ,809,809,local,1,normal,5.54,True,False
1788779294.184295,client_A,WRITE_THEN_READ,810,810,local,1,normal,5.36,True,False
1788779294.1902308,client_A,WRITE_THEN_READ,811,811,local,1,normal,5.94,True,False
1788779294.195346,client_A,WRITE_THEN_READ,812,812,local,1,normal,5.12,True,False
1788779294.2018611,client_A,WRITE_THEN_READ,813,813,local,1,normal,6.52,True,False
1788779294.2072775,client_A,WRITE_THEN_READ,814,814,local,1,normal,5.42,True,False
1788779294.2129006,client_A,WRITE_THEN_READ,815,815,local,1,normal,5.62,True,False
1788779294.2182543,client_A,WRITE_THEN_READ,816,816,local,1,normal,5.35,True,False
1788779294.2224412,client_A,WRITE_THEN_READ,817,817,local,1,normal,4.19,True,False
1788779294.2290995,client_A,WRITE_THEN_READ,818,818,local,1,normal,6.66,True,False
1788779294.2344434,client_A,WRITE_THEN_READ,819,819,local,1,normal,5.34,True,False
1788779294.239865,client_A,WRITE_THEN_READ,820,820,local,1,normal,5.42,True,False
1788779294.2465587,client_A,WRITE_THEN_READ,821,821,local,1,normal,6.06,True,False
1788779294.2514992,client_A,WRITE_THEN_READ,822,822,local,1,normal,4.94,True,False
1788779294.257974,client_A,WRITE_THEN_READ,823,823,local,1,normal,6.47,True,False
1788779294.2641733,client_A,WRITE_THEN_READ,824,824,local,1,normal,6.2,True,False
1788779294.269695,client_A,WRITE_THEN_READ,825,825,local,1,normal,5.52,True,False
1788779294.2757218,client_A,WRITE_THEN_READ,826,826,local,1,normal,6.03,True,False
1788779294.2814796,client_A,WRITE_THEN_READ,827,827,local,1,normal,5.76,True,False
1788779294.2875097,client_A,WRITE_THEN_READ,828,827,local,1,normal,6.03,True,True
1788779294.2937734,client_A,WRITE_THEN_READ,829,829,local,1,normal,6.26,True,False
1788779294.2987475,client_A,WRITE_THEN_READ,830,830,local,1,normal,4.97,True,False
1788779294.3042724,client_A,WRITE_THEN_READ,831,831,local,1,normal,5.52,True,False
1788779294.3096406,client_A,WRITE_THEN_READ,832,832,local,1,normal,5.37,True,False
1788779294.3155003,client_A,WRITE_THEN_READ,833,833,local,1,normal,5.86,True,False
1788779294.3207233,client_A,WRITE_THEN_READ,834,834,local,1,normal,5.22,True,False
1788779294.3267095,client_A,WRITE_THEN_READ,835,835,local,1,normal,5.99,True,False
1788779294.3320184,client_A,WRITE_THEN_READ,836,836,local,1,normal,5.31,True,False
1788779294.3372867,client_A,WRITE_THEN_READ,837,837,local,1,normal,5.27,True,False
1788779294.343402,client_A,WRITE_THEN_READ,838,838,local,1,normal,6.12,True,False
1788779294.3493018,client_A,WRITE_THEN_READ,839,839,local,1,normal,5.9,True,False
1788779294.355166,client_A,WRITE_THEN_READ,840,840,local,1,normal,5.86,True,False
1788779294.3601027,client_A,WRITE_THEN_READ,841,841,local,1,normal,4.94,True,False
1788779294.365697,client_A,WRITE_THEN_READ,842,842,local,1,normal,5.59,True,False
1788779294.371464,client_A,WRITE_THEN_READ,843,843,local,1,normal,5.77,True,False
1788779294.3772676,client_A,WRITE_THEN_READ,844,844,local,1,normal,5.8,True,False
1788779294.3831644,client_A,WRITE_THEN_READ,845,845,local,1,normal,5.9,True,False
1788779294.387997,client_A,WRITE_THEN_READ,846,846,local,1,normal,4.83,True,False
1788779294.3937128,client_A,WRITE_THEN_READ,847,847,local,1,normal,5.72,True,False
1788779294.399028,client_A,WRITE_THEN_READ,848,848,local,1,normal,5.32,True,False
1788779294.4048035,client_A,WRITE_THEN_READ,849,849,local,1,normal,5.78,True,False
1788779294.4110365,client_A,WRITE_THEN_READ,850,850,local,1,normal,6.23,True,False
1788779294.417484,client_A,WRITE_THEN_READ,851,851,local,1,normal,6.45,True,False
1788779294.423739,client_A,WRITE_THEN_READ,852,852,local,1,normal,6.25,True,False
1788779294.429009,client_A,WRITE_THEN_READ,853,853,local,1,normal,5.27,True,False
1788779294.434381,client_A,WRITE_THEN_READ,854,854,local,1,normal,5.37,True,False
1788779294.439769,client_A,WRITE_THEN_READ,855,855,local,1,normal,5.39,True,False
1788779294.4457076,client_A,WRITE_THEN_READ,856,856,local,1,normal,5.94,True,False
1788779294.4506059,client_A,WRITE_THEN_READ,857,857,local,1,normal,4.9,True,False
1788779294.4565039,client_A,WRITE_THEN_READ,858,858,local,1,normal,5.9,True,False
1788779294.4628882,client_A,WRITE_THEN_READ,859,859,local,1,normal,6.38,True,False
1788779294.469124,client_A,WRITE_THEN_READ,860,860,local,1,normal,6.24,True,False
1788779294.4743373,client_A,WRITE_THEN_READ,861,861,local,1,normal,5.21,True,False
1788779294.480271,client_A,WRITE_THEN_READ,862,862,local,1,normal,5.93,True,False
1788779294.4858649,client_A,WRITE_THEN_READ,863,863,local,1,normal,5.59,True,False
1788779294.491455,client_A,WRITE_THEN_READ,864,864,local,1,normal,5.59,True,False
1788779294.4963648,client_A,WRITE_THEN_READ,865,865,local,1,normal,4.91,True,False
1788779294.502288,client_A,WRITE_THEN_READ,866,866,local,1,normal,5.92,True,False
1788779294.5083325,client_A,WRITE_THEN_READ,867,867,local,1,normal,6.04,True,False
1788779294.5151443,client_A,WRITE_THEN_READ,868,868,local,1,normal,6.81,True,False
1788779294.5208843,client_A,WRITE_THEN_READ,869,869,local,1,normal,5.74,True,False
1788779294.5264719,client_A,WRITE_THEN_READ,870,870,local,1,normal,5.59,True,False
1788779294.532522,client_A,WRITE_THEN_READ,871,871,local,1,normal,6.05,True,False
1788779294.538324,client_A,WRITE_THEN_READ,872,872,local,1,normal,5.8,True,False
1788779294.5435672,client_A,WRITE_THEN_READ,873,873,local,1,normal,5.24,True,False
1788779294.5488722,client_A,WRITE_THEN_READ,874,874,local,1,normal,5.31,True,False
1788779294.5546312,client_A,WRITE_THEN_READ,875,875,local,1,normal,5.76,True,False
1788779294.5603788,client_A,WRITE_THEN_READ,876,876,local,1,normal,5.75,True,False
1788779294.5662763,client_A,WRITE_THEN_READ,877,877,local,1,normal,5.9,True,False
1788779294.571569,client_A,WRITE_THEN_READ,878,878,local,1,normal,5.29,True,False
1788779294.5774536,client_A,WRITE_THEN_READ,879,879,local,1,normal,5.88,True,False
1788779294.5830011,client_A,WRITE_THEN_READ,880,880,local,1,normal,5.55,True,False
1788779294.5896292,client_A,WRITE_THEN_READ,881,881,local,1,normal,6.63,True,False
1788779294.5961986,client_A,WRITE_THEN_READ,882,882,local,1,normal,6.57,True,False
1788779294.60231,client_A,WRITE_THEN_READ,883,883,local,1,normal,6.11,True,False
1788779294.609015,client_A,WRITE_THEN_READ,884,884,local,1,normal,6.71,True,False
1788779294.6153092,client_A,WRITE_THEN_READ,885,885,local,1,normal,6.29,True,False
1788779294.6224067,client_A,WRITE_THEN_READ,886,886,local,1,normal,7.1,True,False
1788779294.6281044,client_A,WRITE_THEN_READ,887,887,local,1,normal,5.7,True,False
1788779294.6341732,client_A,WRITE_THEN_READ,888,888,local,1,normal,6.07,True,False
1788779294.6391914,client_A,WRITE_THEN_READ,889,889,local,1,normal,5.02,True,False
1788779294.6451392,client_A,WRITE_THEN_READ,890,890,local,1,normal,5.95,True,False
1788779294.6506214,client_A,WRITE_THEN_READ,891,891,local,1,normal,5.48,True,False
1788779294.6562567,client_A,WRITE_THEN_READ,892,892,local,1,normal,5.64,True,False
1788779294.6626124,client_A,WRITE_THEN_READ,893,893,local,1,normal,6.36,True,False
1788779294.6683223,client_A,WRITE_THEN_READ,894,894,local,1,normal,5.71,True,False
1788779294.6745062,client_A,WRITE_THEN_READ,895,895,local,1,normal,6.18,True,False
1788779294.6806166,client_A,WRITE_THEN_READ,896,896,local,1,normal,6.11,True,False
1788779294.6867526,client_A,WRITE_THEN_READ,897,897,local,1,normal,6.14,True,False
1788779294.692481,client_A,WRITE_THEN_READ,898,898,local,1,normal,5.73,True,False
1788779294.6981137,client_A,WRITE_THEN_READ,899,899,local,1,normal,5.63,True,False
1788779294.7042286,client_A,WRITE_THEN_READ,900,900,local,1,normal,6.11,True,False
1788779294.7092938,client_A,WRITE_THEN_READ,901,901,local,1,normal,5.07,True,False
1788779294.7148626,client_A,WRITE_THEN_READ,902,902,local,1,normal,5.57,True,False
1788779294.7206738,client_A,WRITE_THEN_READ,903,903,local,1,normal,5.81,True,False
1788779294.7265515,client_A,WRITE_THEN_READ,904,904,local,1,normal,5.88,True,False
1788779294.7320027,client_A,WRITE_THEN_READ,905,905,local,1,normal,5.45,True,False
1788779294.7373128,client_A,WRITE_THEN_READ,906,906,local,1,normal,5.31,True,False
1788779294.74267,client_A,WRITE_THEN_READ,907,907,local,1,normal,5.36,True,False
1788779294.7478137,client_A,WRITE_THEN_READ,908,908,local,1,normal,5.14,True,False
1788779294.754064,client_A,WRITE_THEN_READ,909,909,local,1,normal,6.25,True,False
1788779294.7592425,client_A,WRITE_THEN_READ,910,910,local,1,normal,5.18,True,False
1788779294.764845,client_A,WRITE_THEN_READ,911,911,local,1,normal,5.6,True,False
1788779294.7702906,client_A,WRITE_THEN_READ,912,912,local,1,normal,5.45,True,False
1788779294.7762334,client_A,WRITE_THEN_READ,913,912,local,1,normal,5.94,True,True
1788779294.7819521,client_A,WRITE_THEN_READ,914,914,local,1,normal,5.72,True,False
1788779294.788145,client_A,WRITE_THEN_READ,915,915,local,1,normal,6.19,True,False
1788779294.7936008,client_A,WRITE_THEN_READ,916,916,local,1,normal,5.46,True,False
1788779294.7992182,client_A,WRITE_THEN_READ,917,917,local,1,normal,5.62,True,False
1788779294.8051062,client_A,WRITE_THEN_READ,918,918,local,1,normal,5.89,True,False
1788779294.8116677,client_A,WRITE_THEN_READ,919,919,local,1,normal,6.56,True,False
1788779294.8172815,client_A,WRITE_THEN_READ,920,920,local,1,normal,5.61,True,False
1788779294.8225367,client_A,WRITE_THEN_READ,921,921,local,1,normal,5.26,True,False
1788779294.828828,client_A,WRITE_THEN_READ,922,922,local,1,normal,6.29,True,False
1788779294.8349025,client_A,WRITE_THEN_READ,923,923,local,1,normal,6.07,True,False
1788779294.8397741,client_A,WRITE_THEN_READ,924,924,local,1,normal,4.87,True,False
1788779294.8463926,client_A,WRITE_THEN_READ,925,925,local,1,normal,6.62,True,False
1788779294.851392,client_A,WRITE_THEN_READ,926,926,local,1,normal,5.0,True,False
1788779294.8575158,client_A,WRITE_THEN_READ,927,927,local,1,normal,6.12,True,False
1788779294.8636184,client_A,WRITE_THEN_READ,928,928,local,1,normal,6.1,True,False
1788779294.8692615,client_A,WRITE_THEN_READ,929,929,local,1,normal,5.64,True,False
1788779294.8746836,client_A,WRITE_THEN_READ,930,930,local,1,normal,5.42,True,False
1788779294.8800824,client_A,WRITE_THEN_READ,931,931,local,1,normal,5.4,True,False
1788779294.885141,client_A,WRITE_THEN_READ,932,932,local,1,normal,5.06,True,False
1788779294.8909132,client_A,WRITE_THEN_READ,933,933,local,1,normal,5.77,True,False
1788779294.8972178,client_A,WRITE_THEN_READ,934,934,local,1,normal,5.79,True,False
1788779294.9023955,client_A,WRITE_THEN_READ,935,935,local,1,normal,5.18,True,False
1788779294.9083443,client_A,WRITE_THEN_READ,936,936,local,1,normal,5.95,True,False
1788779294.9134493,client_A,WRITE_THEN_READ,937,937,local,1,normal,5.11,True,False
1788779294.919479,client_A,WRITE_THEN_READ,938,938,local,1,normal,5.42,True,False
1788779294.9248674,client_A,WRITE_THEN_READ,939,939,local,1,normal,5.39,True,False
1788779294.9299226,client_A,WRITE_THEN_READ,940,940,local,1,normal,5.06,True,False
1788779294.9355319,client_A,WRITE_THEN_READ,941,941,local,1,normal,5.61,True,False
1788779294.9413033,client_A,WRITE_THEN_READ,942,942,local,1,normal,5.77,True,False
1788779294.9478133,client_A,WRITE_THEN_READ,943,943,local,1,normal,5.94,True,False
1788779294.9535875,client_A,WRITE_THEN_READ,944,944,local,1,normal,5.77,True,False
1788779294.9590616,client_A,WRITE_THEN_READ,945,945,local,1,normal,5.47,True,False
1788779294.9644573,client_A,WRITE_THEN_READ,946,946,local,1,normal,5.4,True,False
1788779294.970251,client_A,WRITE_THEN_READ,947,947,local,1,normal,5.79,True,False
1788779294.9751291,client_A,WRITE_THEN_READ,948,948,local,1,normal,4.88,True,False
1788779294.9807167,client_A,WRITE_THEN_READ,949,949,local,1,normal,5.59,True,False
1788779294.9862285,client_A,WRITE_THEN_READ,950,950,local,1,normal,5.51,True,False
1788779294.991251,client_A,WRITE_THEN_READ,951,951,local,1,normal,5.02,True,False
1788779294.997174,client_A,WRITE_THEN_READ,952,952,local,1,normal,5.92,True,False
1788779295.0027146,client_A,WRITE_THEN_READ,953,953,local,1,normal,5.54,True,False
