iteration,timestamp,client_id,operation,target,phase,failed_node,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
341,1789628698.3717747,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,681,682,682,,0,majority,majority,True,failure,2.14,True,False,
342,1789628698.3739796,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,683,684,684,,0,majority,majority,True,failure,2.2,True,False,
343,1789628698.3764024,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,685,686,686,,0,majority,majority,True,failure,2.42,True,False,
344,1789628698.3789093,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,687,688,688,,0,majority,majority,True,failure,2.5,True,False,
345,1789628698.3811743,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,689,690,690,,0,majority,majority,True,failure,2.26,True,False,
346,1789628698.3836076,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,691,692,692,,0,majority,majority,True,failure,2.43,True,False,
347,1789628698.385728,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,693,694,694,,0,majority,majority,True,failure,2.12,True,False,
348,1789628698.3882718,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,695,696,696,,0,majority,majority,True,failure,2.54,True,False,
349,1789628698.3908067,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,697,698,698,,0,majority,majority,True,failure,2.53,True,False,
350,1789628698.3929634,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,699,700,700,,0,majority,majority,True,failure,2.15,True,False,
351,1789628698.3952463,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,701,702,702,,0,majority,majority,True,failure,2.28,True,False,
352,1789628698.3979542,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,703,704,704,,0,majority,majority,True,failure,2.7,True,False,
353,1789628698.4002469,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,705,706,706,,0,majority,majority,True,failure,2.29,True,False,
354,1789628698.4024274,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,707,708,708,,0,majority,majority,True,failure,2.18,True,False,
355,1789628698.4047015,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,709,710,710,,0,majority,majority,True,failure,2.27,True,False,
356,1789628698.407275,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,711,712,712,,0,majority,majority,True,failure,2.57,True,False,
357,1789628698.4094567,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,713,714,714,,0,majority,majority,True,failure,2.18,True,False,
358,1789628698.411903,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,715,716,716,,0,majority,majority,True,failure,2.44,True,False,
359,1789628698.4146204,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,717,718,718,,0,majority,majority,True,failure,2.71,True,False,
360,1789628698.4170084,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,719,720,720,,0,majority,majority,True,failure,2.38,True,False,
361,1789628698.4193628,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,721,722,722,,0,majority,majority,True,failure,2.35,True,False,
362,1789628698.4219675,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,723,724,724,,0,majority,majority,True,failure,2.6,True,False,
363,1789628698.4243064,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,725,726,726,,0,majority,majority,True,failure,2.34,True,False,
364,1789628698.4270809,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,727,728,728,,0,majority,majority,True,failure,2.77,True,False,
365,1789628698.4296174,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,729,730,730,,0,majority,majority,True,failure,2.53,True,False,
366,1789628698.4317791,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,731,732,732,,0,majority,majority,True,failure,2.16,True,False,
367,1789628698.4338713,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,733,734,734,,0,majority,majority,True,failure,2.09,True,False,
368,1789628698.4365957,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,735,736,736,,0,majority,majority,True,failure,2.72,True,False,
369,1789628698.4387279,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,737,738,738,,0,majority,majority,True,failure,2.13,True,False,
370,1789628698.4409964,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,739,740,740,,0,majority,majority,True,failure,2.27,True,False,
371,1789628698.443472,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,741,742,742,,0,majority,majority,True,failure,2.47,True,False,
372,1789628698.4460077,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,743,744,744,,0,majority,majority,True,failure,2.53,True,False,
373,1789628698.448165,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,745,746,746,,0,majority,majority,True,failure,2.15,True,False,
374,1789628698.4504752,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,747,748,748,,0,majority,majority,True,failure,2.31,True,False,
375,1789628698.4530644,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,749,750,750,,0,majority,majority,True,failure,2.59,True,False,
376,1789628698.456858,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,751,752,752,,0,majority,majority,True,failure,3.79,True,False,
377,1789628698.4592798,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,753,754,754,,0,majority,majority,True,failure,2.42,True,False,
378,1789628698.4613628,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,755,756,756,,0,majority,majority,True,failure,2.08,True,False,
379,1789628698.4637659,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,757,758,758,,0,majority,majority,True,failure,2.4,True,False,
380,1789628698.4663715,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,759,760,760,,0,majority,majority,True,failure,2.6,True,False,
381,1789628698.4688768,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,761,762,762,,0,majority,majority,True,failure,2.5,True,False,
382,1789628698.4711678,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,763,764,764,,0,majority,majority,True,failure,2.29,True,False,
383,1789628698.4732919,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,765,766,766,,0,majority,majority,True,failure,2.12,True,False,
384,1789628698.476178,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,767,768,768,,0,majority,majority,True,failure,2.88,True,False,
385,1789628698.4785237,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,769,770,770,,0,majority,majority,True,failure,2.34,True,False,
386,1789628698.4806468,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,771,772,772,,0,majority,majority,True,failure,2.12,True,False,
387,1789628698.4833448,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,773,774,774,,0,majority,majority,True,failure,2.69,True,False,
388,1789628698.485972,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,775,776,776,,0,majority,majority,True,failure,2.62,True,False,
389,1789628698.4884048,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,777,778,778,,0,majority,majority,True,failure,2.43,True,False,
390,1789628698.4906638,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,779,780,780,,0,majority,majority,True,failure,2.26,True,False,
391,1789628698.493119,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,781,782,782,,0,majority,majority,True,failure,2.45,True,False,
392,1789628698.4956667,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,783,784,784,,0,majority,majority,True,failure,2.54,True,False,
393,1789628698.4979348,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,785,786,786,,0,majority,majority,True,failure,2.27,True,False,
394,1789628698.500444,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,787,788,788,,0,majority,majority,True,failure,2.51,True,False,
395,1789628698.502837,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,789,790,790,,0,majority,majority,True,failure,2.39,True,False,
396,1789628698.5052378,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,791,792,792,,0,majority,majority,True,failure,2.4,True,False,
397,1789628698.5076845,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,793,794,794,,0,majority,majority,True,failure,2.44,True,False,
398,1789628698.5099788,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,795,796,796,,0,majority,majority,True,failure,2.29,True,False,
399,1789628698.512253,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,797,798,798,,0,majority,majority,True,failure,2.27,True,False,
400,1789628698.514984,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,799,800,800,,0,majority,majority,True,failure,2.73,True,False,
401,1789628698.5173357,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,801,802,802,,0,majority,majority,True,failure,2.33,True,False,
402,1789628698.5196595,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,803,804,804,,0,majority,majority,True,failure,2.32,True,False,
403,1789628698.5221353,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,805,806,806,,0,majority,majority,True,failure,2.47,True,False,
404,1789628698.526093,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,807,808,808,,0,majority,majority,True,failure,3.95,True,False,
405,1789628698.5285316,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,809,810,810,,0,majority,majority,True,failure,2.44,True,False,
406,1789628698.530785,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,811,812,812,,0,majority,majority,True,failure,2.25,True,False,
407,1789628698.5331929,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,813,814,814,,0,majority,majority,True,failure,2.4,True,False,
408,1789628698.53585,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,815,816,816,,0,majority,majority,True,failure,2.65,True,False,
409,1789628698.5382078,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,817,818,818,,0,majority,majority,True,failure,2.35,True,False,
410,1789628698.5407398,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,819,820,820,,0,majority,majority,True,failure,2.53,True,False,
411,1789628698.5431886,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,821,822,822,,0,majority,majority,True,failure,2.45,True,False,
412,1789628698.5458684,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,823,824,824,,0,majority,majority,True,failure,2.68,True,False,
413,1789628698.548415,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,825,826,826,,0,majority,majority,True,failure,2.54,True,False,
414,1789628698.5508847,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,827,828,828,,0,majority,majority,True,failure,2.47,True,False,
415,1789628698.55325,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,829,830,830,,0,majority,majority,True,failure,2.36,True,False,
416,1789628698.5564137,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,831,832,832,,0,majority,majority,True,failure,3.16,True,False,
417,1789628698.5588942,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,833,834,834,,0,majority,majority,True,failure,2.48,True,False,
418,1789628698.5611606,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,835,836,836,,0,majority,majority,True,failure,2.26,True,False,
419,1789628698.5636969,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,837,838,838,,0,majority,majority,True,failure,2.53,True,False,
420,1789628698.5664701,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,839,840,840,,0,majority,majority,True,failure,2.77,True,False,
421,1789628698.568543,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,841,842,842,,0,majority,majority,True,failure,2.07,True,False,
422,1789628698.5706706,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,843,844,844,,0,majority,majority,True,failure,2.12,True,False,
423,1789628698.5728383,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,845,846,846,,0,majority,majority,True,failure,2.16,True,False,
424,1789628698.576292,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,847,848,848,,0,majority,majority,True,failure,3.45,True,False,
425,1789628698.5786176,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,849,850,850,,0,majority,majority,True,failure,2.32,True,False,
426,1789628698.5813215,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,851,852,852,,0,majority,majority,True,failure,2.7,True,False,
427,1789628698.5836387,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,853,854,854,,0,majority,majority,True,failure,2.31,True,False,
428,1789628698.5883539,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,855,856,856,,0,majority,majority,True,failure,4.71,True,False,
429,1789628698.5909698,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,857,858,858,,0,majority,majority,True,failure,2.61,True,False,
430,1789628698.5930493,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,859,860,860,,0,majority,majority,True,failure,2.08,True,False,
431,1789628698.59528,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,861,862,862,,0,majority,majority,True,failure,2.23,True,False,
432,1789628698.5983,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,863,864,864,,0,majority,majority,True,failure,3.02,True,False,
433,1789628698.6004643,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,865,866,866,,0,majority,majority,True,failure,2.12,True,False,
434,1789628698.6028411,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,867,868,868,,0,majority,majority,True,failure,2.37,True,False,
435,1789628698.6053731,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,869,870,870,,0,majority,majority,True,failure,2.53,True,False,
436,1789628698.6089616,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,871,872,872,,0,majority,majority,True,failure,3.58,True,False,
437,1789628698.611322,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,873,874,874,,0,majority,majority,True,failure,2.36,True,False,
438,1789628698.6135197,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,875,876,876,,0,majority,majority,True,failure,2.19,True,False,
439,1789628698.6160004,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,877,878,878,,0,majority,majority,True,failure,2.48,True,False,
440,1789628698.6189528,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,879,880,880,,0,majority,majority,True,failure,2.95,True,False,
441,1789628698.6211543,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,881,882,882,,0,majority,majority,True,failure,2.2,True,False,
442,1789628698.6238563,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,883,884,884,,0,majority,majority,True,failure,2.7,True,False,
443,1789628698.6261146,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,885,886,886,,0,majority,majority,True,failure,2.25,True,False,
444,1789628698.6286714,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,887,888,888,,0,majority,majority,True,failure,2.55,True,False,
445,1789628698.6311991,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,889,890,890,,0,majority,majority,True,failure,2.52,True,False,
446,1789628698.6335251,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,891,892,892,,0,majority,majority,True,failure,2.32,True,False,
447,1789628698.6357288,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,893,894,894,,0,majority,majority,True,failure,2.2,True,False,
448,1789628698.6386907,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,895,896,896,,0,majority,majority,True,failure,2.96,True,False,
449,1789628698.6409945,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,897,898,898,,0,majority,majority,True,failure,2.3,True,False,
450,1789628698.643447,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,899,900,900,,0,majority,majority,True,failure,2.45,True,False,
451,1789628698.6460004,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,901,902,902,,0,majority,majority,True,failure,2.55,True,False,
452,1789628698.6486244,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,903,904,904,,0,majority,majority,True,failure,2.62,True,False,
453,1789628698.6511734,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,905,906,906,,0,majority,majority,True,failure,2.55,True,False,
454,1789628698.6535301,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,907,908,908,,0,majority,majority,True,failure,2.35,True,False,
455,1789628698.6561613,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,909,910,910,,0,majority,majority,True,failure,2.63,True,False,
456,1789628698.6588218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,911,912,912,,0,majority,majority,True,failure,2.66,True,False,
457,1789628698.6611261,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,913,914,914,,0,majority,majority,True,failure,2.3,True,False,
458,1789628698.6635764,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,915,916,916,,0,majority,majority,True,failure,2.45,True,False,
459,1789628698.6658335,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,917,918,918,,0,majority,majority,True,failure,2.25,True,False,
460,1789628698.6685266,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,919,920,920,,0,majority,majority,True,failure,2.69,True,False,
461,1789628698.671176,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,921,922,922,,0,majority,majority,True,failure,2.65,True,False,
462,1789628698.673488,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,923,924,924,,0,majority,majority,True,failure,2.31,True,False,
463,1789628698.6758065,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,925,926,926,,0,majority,majority,True,failure,2.32,True,False,
464,1789628698.6786115,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,927,928,928,,0,majority,majority,True,failure,2.8,True,False,
465,1789628698.6809206,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,929,930,930,,0,majority,majority,True,failure,2.31,True,False,
466,1789628698.6834466,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,931,932,932,,0,majority,majority,True,failure,2.52,True,False,
467,1789628698.6860561,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,933,934,934,,0,majority,majority,True,failure,2.61,True,False,
468,1789628698.6889715,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,935,936,936,,0,majority,majority,True,failure,2.91,True,False,
469,1789628698.6912897,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,937,938,938,,0,majority,majority,True,failure,2.31,True,False,
470,1789628698.6935802,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,939,940,940,,0,majority,majority,True,failure,2.29,True,False,
471,1789628698.6960776,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,941,942,942,,0,majority,majority,True,failure,2.49,True,False,
472,1789628698.6987915,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,943,944,944,,0,majority,majority,True,failure,2.71,True,False,
473,1789628698.7012928,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,945,946,946,,0,majority,majority,True,failure,2.5,True,False,
474,1789628698.704024,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,947,948,948,,0,majority,majority,True,failure,2.73,True,False,
475,1789628698.706418,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,949,950,950,,0,majority,majority,True,failure,2.39,True,False,
476,1789628698.709028,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,951,952,952,,0,majority,majority,True,failure,2.61,True,False,
477,1789628698.7115986,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,953,954,954,,0,majority,majority,True,failure,2.57,True,False,
478,1789628698.7137218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,955,956,956,,0,majority,majority,True,failure,2.12,True,False,
479,1789628698.716095,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,957,958,958,,0,majority,majority,True,failure,2.37,True,False,
480,1789628698.7191594,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,959,960,960,,0,majority,majority,True,failure,3.06,True,False,
481,1789628698.7216072,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,961,962,962,,0,majority,majority,True,failure,2.44,True,False,
482,1789628698.7240915,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,963,964,964,,0,majority,majority,True,failure,2.48,True,False,
483,1789628698.7268038,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,965,966,966,,0,majority,majority,True,failure,2.71,True,False,
484,1789628698.7296064,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,967,968,968,,0,majority,majority,True,failure,2.8,True,False,
485,1789628698.7319038,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,969,970,970,,0,majority,majority,True,failure,2.29,True,False,
486,1789628698.734513,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,971,972,972,,0,majority,majority,True,failure,2.61,True,False,
487,1789628698.7370393,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,973,974,974,,0,majority,majority,True,failure,2.51,True,False,
488,1789628698.741162,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,975,976,976,,0,majority,majority,True,failure,4.12,True,False,
489,1789628698.7436209,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,977,978,978,,0,majority,majority,True,failure,2.46,True,False,
490,1789628698.746476,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,979,980,980,,0,majority,majority,True,failure,2.85,True,False,
491,1789628698.7488635,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,981,982,982,,0,majority,majority,True,failure,2.38,True,False,
492,1789628698.7517085,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,983,984,984,,0,majority,majority,True,failure,2.84,True,False,
493,1789628698.7542143,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,985,986,986,,0,majority,majority,True,failure,2.5,True,False,
494,1789628698.7566512,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,987,988,988,,0,majority,majority,True,failure,2.43,True,False,
495,1789628698.7593017,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,989,990,990,,0,majority,majority,True,failure,2.65,True,False,
496,1789628698.7626162,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,991,992,992,,0,majority,majority,True,failure,3.31,True,False,
497,1789628698.7648122,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,993,994,994,,0,majority,majority,True,failure,2.19,True,False,
498,1789628698.7672935,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,995,996,996,,0,majority,majority,True,failure,2.48,True,False,
499,1789628698.7697747,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,997,998,998,,0,majority,majority,True,failure,2.48,True,False,
500,1789628698.7725704,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,999,1000,1000,,0,majority,majority,True,failure,2.79,True,False,
501,1789628698.7750938,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1001,1002,1002,,0,majority,majority,True,failure,2.51,True,False,
502,1789628698.7774246,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1003,1004,1004,,0,majority,majority,True,failure,2.33,True,False,
503,1789628698.7801673,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1005,1006,1006,,0,majority,majority,True,failure,2.74,True,False,
504,1789628698.7829595,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo1,1007,1008,1008,,0,majority,majority,True,failure,2.79,True,False,
505,1789628698.7852373,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27018,failure,mongo1,1009,1010,1010,,0,majority,majority,True,failure,2.27,True,False,
