iteration,timestamp,client_id,operation,phase,scenario,partitioned_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
504,1789629776.7194493,client_A,WRITE_THEN_READ,partition,partition,mongo2,504,199,local,1,False,0.48,True,True,
505,1789629776.7199035,client_A,WRITE_THEN_READ,partition,partition,mongo2,505,199,local,1,False,0.45,True,True,
506,1789629776.7203872,client_A,WRITE_THEN_READ,partition,partition,mongo2,506,199,local,1,False,0.48,True,True,
507,1789629776.7208645,client_A,WRITE_THEN_READ,partition,partition,mongo2,507,199,local,1,False,0.47,True,True,
508,1789629776.7213793,client_A,WRITE_THEN_READ,partition,partition,mongo2,508,199,local,1,False,0.51,True,True,
509,1789629776.7219586,client_A,WRITE_THEN_READ,partition,partition,mongo2,509,199,local,1,False,0.58,True,True,
510,1789629776.7224474,client_A,WRITE_THEN_READ,partition,partition,mongo2,510,199,local,1,False,0.49,True,True,
511,1789629776.7229095,client_A,WRITE_THEN_READ,partition,partition,mongo2,511,199,local,1,False,0.46,True,True,
512,1789629776.7233806,client_A,WRITE_THEN_READ,partition,partition,mongo2,512,199,local,1,False,0.47,True,True,
513,1789629776.7238257,client_A,WRITE_THEN_READ,partition,partition,mongo2,513,199,local,1,False,0.44,True,True,
514,1789629776.7242904,client_A,WRITE_THEN_READ,partition,partition,mongo2,514,199,local,1,False,0.46,True,True,
515,1789629776.7247849,client_A,WRITE_THEN_READ,partition,partition,mongo2,515,199,local,1,False,0.49,True,True,
516,1789629776.725313,client_A,WRITE_THEN_READ,partition,partition,mongo2,516,199,local,1,False,0.53,True,True,
517,1789629776.7257907,client_A,WRITE_THEN_READ,partition,partition,mongo2,517,199,local,1,False,0.48,True,True,
518,1789629776.7263143,client_A,WRITE_THEN_READ,partition,partition,mongo2,518,199,local,1,False,0.52,True,True,
519,1789629776.7267559,client_A,WRITE_THEN_READ,partition,partition,mongo2,519,199,local,1,False,0.44,True,True,
520,1789629776.7272294,client_A,WRITE_THEN_READ,partition,partition,mongo2,520,199,local,1,False,0.47,True,True,
521,1789629776.72769,client_A,WRITE_THEN_READ,partition,partition,mongo2,521,199,local,1,False,0.46,True,True,
522,1789629776.7281497,client_A,WRITE_THEN_READ,partition,partition,mongo2,522,199,local,1,False,0.46,True,True,
523,1789629776.7286484,client_A,WRITE_THEN_READ,partition,partition,mongo2,523,199,local,1,False,0.5,True,True,
524,1789629776.7290735,client_A,WRITE_THEN_READ,partition,partition,mongo2,524,199,local,1,False,0.42,True,True,
525,1789629776.7295284,client_A,WRITE_THEN_READ,partition,partition,mongo2,525,199,local,1,False,0.45,True,True,
526,1789629776.7300694,client_A,WRITE_THEN_READ,partition,partition,mongo2,526,199,local,1,False,0.54,True,True,
527,1789629776.7305977,client_A,WRITE_THEN_READ,partition,partition,mongo2,527,199,local,1,False,0.53,True,True,
528,1789629776.7310617,client_A,WRITE_THEN_READ,partition,partition,mongo2,528,199,local,1,False,0.46,True,True,
529,1789629776.731494,client_A,WRITE_THEN_READ,partition,partition,mongo2,529,199,local,1,False,0.43,True,True,
530,1789629776.731982,client_A,WRITE_THEN_READ,partition,partition,mongo2,530,199,local,1,False,0.49,True,True,
531,1789629776.7324307,client_A,WRITE_THEN_READ,partition,partition,mongo2,531,199,local,1,False,0.45,True,True,
532,1789629776.7329283,client_A,WRITE_THEN_READ,partition,partition,mongo2,532,199,local,1,False,0.5,True,True,
533,1789629776.7334056,client_A,WRITE_THEN_READ,partition,partition,mongo2,533,199,local,1,False,0.48,True,True,
534,1789629776.7339537,client_A,WRITE_THEN_READ,partition,partition,mongo2,534,199,local,1,False,0.55,True,True,
535,1789629776.7344434,client_A,WRITE_THEN_READ,partition,partition,mongo2,535,199,local,1,False,0.49,True,True,
536,1789629776.734862,client_A,WRITE_THEN_READ,partition,partition,mongo2,536,199,local,1,False,0.42,True,True,
537,1789629776.7352922,client_A,WRITE_THEN_READ,partition,partition,mongo2,537,199,local,1,False,0.43,True,True,
538,1789629776.7357352,client_A,WRITE_THEN_READ,partition,partition,mongo2,538,199,local,1,False,0.44,True,True,
539,1789629776.7362258,client_A,WRITE_THEN_READ,partition,partition,mongo2,539,199,local,1,False,0.49,True,True,
540,1789629776.7367392,client_A,WRITE_THEN_READ,partition,partition,mongo2,540,199,local,1,False,0.51,True,True,
541,1789629776.7372267,client_A,WRITE_THEN_READ,partition,partition,mongo2,541,199,local,1,False,0.49,True,True,
542,1789629776.7377727,client_A,WRITE_THEN_READ,partition,partition,mongo2,542,199,local,1,False,0.54,True,True,
543,1789629776.7383351,client_A,WRITE_THEN_READ,partition,partition,mongo2,543,199,local,1,False,0.56,True,True,
544,1789629776.738803,client_A,WRITE_THEN_READ,partition,partition,mongo2,544,199,local,1,False,0.47,True,True,
545,1789629776.7392626,client_A,WRITE_THEN_READ,partition,partition,mongo2,545,199,local,1,False,0.46,True,True,
546,1789629776.739682,client_A,WRITE_THEN_READ,partition,partition,mongo2,546,199,local,1,False,0.42,True,True,
547,1789629776.740117,client_A,WRITE_THEN_READ,partition,partition,mongo2,547,199,local,1,False,0.43,True,True,
548,1789629776.7405934,client_A,WRITE_THEN_READ,partition,partition,mongo2,548,199,local,1,False,0.47,True,True,
549,1789629776.7412367,client_A,WRITE_THEN_READ,partition,partition,mongo2,549,199,local,1,False,0.64,True,True,
550,1789629776.7418816,client_A,WRITE_THEN_READ,partition,partition,mongo2,550,199,local,1,False,0.64,True,True,
551,1789629776.7423906,client_A,WRITE_THEN_READ,partition,partition,mongo2,551,199,local,1,False,0.51,True,True,
552,1789629776.7428896,client_A,WRITE_THEN_READ,partition,partition,mongo2,552,199,local,1,False,0.5,True,True,
553,1789629776.7433856,client_A,WRITE_THEN_READ,partition,partition,mongo2,553,199,local,1,False,0.49,True,True,
554,1789629776.7438493,client_A,WRITE_THEN_READ,partition,partition,mongo2,554,199,local,1,False,0.46,True,True,
555,1789629776.7443323,client_A,WRITE_THEN_READ,partition,partition,mongo2,555,199,local,1,False,0.48,True,True,
556,1789629776.7448213,client_A,WRITE_THEN_READ,partition,partition,mongo2,556,199,local,1,False,0.49,True,True,
557,1789629776.7453492,client_A,WRITE_THEN_READ,partition,partition,mongo2,557,199,local,1,False,0.53,True,True,
558,1789629776.7458587,client_A,WRITE_THEN_READ,partition,partition,mongo2,558,199,local,1,False,0.51,True,True,
559,1789629776.7463875,client_A,WRITE_THEN_READ,partition,partition,mongo2,559,199,local,1,False,0.53,True,True,
560,1789629776.746909,client_A,WRITE_THEN_READ,partition,partition,mongo2,560,199,local,1,False,0.52,True,True,
561,1789629776.747357,client_A,WRITE_THEN_READ,partition,partition,mongo2,561,199,local,1,False,0.45,True,True,
562,1789629776.7477877,client_A,WRITE_THEN_READ,partition,partition,mongo2,562,199,local,1,False,0.43,True,True,
563,1789629776.7482533,client_A,WRITE_THEN_READ,partition,partition,mongo2,563,199,local,1,False,0.46,True,True,
564,1789629776.7486956,client_A,WRITE_THEN_READ,partition,partition,mongo2,564,199,local,1,False,0.44,True,True,
565,1789629776.7491755,client_A,WRITE_THEN_READ,partition,partition,mongo2,565,199,local,1,False,0.48,True,True,
566,1789629776.7496502,client_A,WRITE_THEN_READ,partition,partition,mongo2,566,199,local,1,False,0.47,True,True,
567,1789629776.7501292,client_A,WRITE_THEN_READ,partition,partition,mongo2,567,199,local,1,False,0.48,True,True,
568,1789629776.7505956,client_A,WRITE_THEN_READ,partition,partition,mongo2,568,199,local,1,False,0.46,True,True,
569,1789629776.7511163,client_A,WRITE_THEN_READ,partition,partition,mongo2,569,199,local,1,False,0.52,True,True,
570,1789629776.7515922,client_A,WRITE_THEN_READ,partition,partition,mongo2,570,199,local,1,False,0.47,True,True,
571,1789629776.7520845,client_A,WRITE_THEN_READ,partition,partition,mongo2,571,199,local,1,False,0.49,True,True,
572,1789629776.752546,client_A,WRITE_THEN_READ,partition,partition,mongo2,572,199,local,1,False,0.46,True,True,
573,1789629776.7530117,client_A,WRITE_THEN_READ,partition,partition,mongo2,573,199,local,1,False,0.46,True,True,
574,1789629776.7535183,client_A,WRITE_THEN_READ,partition,partition,mongo2,574,199,local,1,False,0.5,True,True,
575,1789629776.7540593,client_A,WRITE_THEN_READ,partition,partition,mongo2,575,199,local,1,False,0.54,True,True,
576,1789629776.7545161,client_A,WRITE_THEN_READ,partition,partition,mongo2,576,199,local,1,False,0.45,True,True,
577,1789629776.754924,client_A,WRITE_THEN_READ,partition,partition,mongo2,577,199,local,1,False,0.41,True,True,
578,1789629776.7553144,client_A,WRITE_THEN_READ,partition,partition,mongo2,578,199,local,1,False,0.39,True,True,
579,1789629776.7557378,client_A,WRITE_THEN_READ,partition,partition,mongo2,579,199,local,1,False,0.42,True,True,
580,1789629776.756263,client_A,WRITE_THEN_READ,partition,partition,mongo2,580,199,local,1,False,0.52,True,True,
581,1789629776.7567322,client_A,WRITE_THEN_READ,partition,partition,mongo2,581,199,local,1,False,0.47,True,True,
582,1789629776.7571902,client_A,WRITE_THEN_READ,partition,partition,mongo2,582,199,local,1,False,0.46,True,True,
583,1789629776.7576969,client_A,WRITE_THEN_READ,partition,partition,mongo2,583,199,local,1,False,0.5,True,True,
584,1789629776.7581778,client_A,WRITE_THEN_READ,partition,partition,mongo2,584,199,local,1,False,0.48,True,True,
585,1789629776.7586296,client_A,WRITE_THEN_READ,partition,partition,mongo2,585,199,local,1,False,0.45,True,True,
586,1789629776.75912,client_A,WRITE_THEN_READ,partition,partition,mongo2,586,199,local,1,False,0.49,True,True,
587,1789629776.7595894,client_A,WRITE_THEN_READ,partition,partition,mongo2,587,199,local,1,False,0.47,True,True,
588,1789629776.7600498,client_A,WRITE_THEN_READ,partition,partition,mongo2,588,199,local,1,False,0.46,True,True,
589,1789629776.7605543,client_A,WRITE_THEN_READ,partition,partition,mongo2,589,199,local,1,False,0.5,True,True,
590,1789629776.761125,client_A,WRITE_THEN_READ,partition,partition,mongo2,590,199,local,1,False,0.57,True,True,
591,1789629776.761663,client_A,WRITE_THEN_READ,partition,partition,mongo2,591,199,local,1,False,0.54,True,True,
592,1789629776.7621717,client_A,WRITE_THEN_READ,partition,partition,mongo2,592,199,local,1,False,0.51,True,True,
593,1789629776.76262,client_A,WRITE_THEN_READ,partition,partition,mongo2,593,199,local,1,False,0.45,True,True,
594,1789629776.7630436,client_A,WRITE_THEN_READ,partition,partition,mongo2,594,199,local,1,False,0.42,True,True,
595,1789629776.7635362,client_A,WRITE_THEN_READ,partition,partition,mongo2,595,199,local,1,False,0.49,True,True,
596,1789629776.7640383,client_A,WRITE_THEN_READ,partition,partition,mongo2,596,199,local,1,False,0.5,True,True,
597,1789629776.7645183,client_A,WRITE_THEN_READ,partition,partition,mongo2,597,199,local,1,False,0.48,True,True,
598,1789629776.7649708,client_A,WRITE_THEN_READ,partition,partition,mongo2,598,199,local,1,False,0.45,True,True,
599,1789629776.765487,client_A,WRITE_THEN_READ,partition,partition,mongo2,599,199,local,1,False,0.51,True,True,
600,1789629776.820285,client_A,WRITE_THEN_READ,recovery,partition,mongo2,600,199,local,1,False,1.07,True,True,
601,1789629776.8210595,client_A,WRITE_THEN_READ,recovery,partition,mongo2,601,199,local,1,False,0.76,True,True,
602,1789629776.8215709,client_A,WRITE_THEN_READ,recovery,partition,mongo2,602,199,local,1,False,0.51,True,True,
603,1789629776.8221502,client_A,WRITE_THEN_READ,recovery,partition,mongo2,603,199,local,1,False,0.58,True,True,
604,1789629776.822572,client_A,WRITE_THEN_READ,recovery,partition,mongo2,604,199,local,1,False,0.42,True,True,
605,1789629776.8229816,client_A,WRITE_THEN_READ,recovery,partition,mongo2,605,199,local,1,False,0.41,True,True,
606,1789629776.8234262,client_A,WRITE_THEN_READ,recovery,partition,mongo2,606,199,local,1,False,0.44,True,True,
607,1789629776.823825,client_A,WRITE_THEN_READ,recovery,partition,mongo2,607,199,local,1,False,0.4,True,True,
608,1789629776.8242574,client_A,WRITE_THEN_READ,recovery,partition,mongo2,608,199,local,1,False,0.43,True,True,
609,1789629776.8247876,client_A,WRITE_THEN_READ,recovery,partition,mongo2,609,199,local,1,False,0.53,True,True,
610,1789629776.8252552,client_A,WRITE_THEN_READ,recovery,partition,mongo2,610,199,local,1,False,0.47,True,True,
611,1789629776.8259141,client_A,WRITE_THEN_READ,recovery,partition,mongo2,611,199,local,1,False,0.66,True,True,
612,1789629776.8263946,client_A,WRITE_THEN_READ,recovery,partition,mongo2,612,199,local,1,False,0.48,True,True,
613,1789629776.8268614,client_A,WRITE_THEN_READ,recovery,partition,mongo2,613,199,local,1,False,0.46,True,True,
614,1789629776.827297,client_A,WRITE_THEN_READ,recovery,partition,mongo2,614,199,local,1,False,0.43,True,True,
615,1789629776.8277678,client_A,WRITE_THEN_READ,recovery,partition,mongo2,615,199,local,1,False,0.47,True,True,
616,1789629776.8282566,client_A,WRITE_THEN_READ,recovery,partition,mongo2,616,199,local,1,False,0.49,True,True,
617,1789629776.828691,client_A,WRITE_THEN_READ,recovery,partition,mongo2,617,199,local,1,False,0.43,True,True,
618,1789629776.8291752,client_A,WRITE_THEN_READ,recovery,partition,mongo2,618,199,local,1,False,0.48,True,True,
619,1789629776.8296723,client_A,WRITE_THEN_READ,recovery,partition,mongo2,619,199,local,1,False,0.49,True,True,
620,1789629776.8302042,client_A,WRITE_THEN_READ,recovery,partition,mongo2,620,199,local,1,False,0.53,True,True,
621,1789629776.830672,client_A,WRITE_THEN_READ,recovery,partition,mongo2,621,199,local,1,False,0.47,True,True,
622,1789629776.8311176,client_A,WRITE_THEN_READ,recovery,partition,mongo2,622,199,local,1,False,0.44,True,True,
623,1789629776.8315423,client_A,WRITE_THEN_READ,recovery,partition,mongo2,623,199,local,1,False,0.42,True,True,
624,1789629776.8320158,client_A,WRITE_THEN_READ,recovery,partition,mongo2,624,199,local,1,False,0.47,True,True,
625,1789629776.8325183,client_A,WRITE_THEN_READ,recovery,partition,mongo2,625,199,local,1,False,0.5,True,True,
626,1789629776.8329492,client_A,WRITE_THEN_READ,recovery,partition,mongo2,626,199,local,1,False,0.43,True,True,
627,1789629776.8334334,client_A,WRITE_THEN_READ,recovery,partition,mongo2,627,199,local,1,False,0.48,True,True,
628,1789629776.8339932,client_A,WRITE_THEN_READ,recovery,partition,mongo2,628,199,local,1,False,0.56,True,True,
629,1789629776.834456,client_A,WRITE_THEN_READ,recovery,partition,mongo2,629,199,local,1,False,0.46,True,True,
630,1789629776.8349295,client_A,WRITE_THEN_READ,recovery,partition,mongo2,630,199,local,1,False,0.47,True,True,
631,1789629776.8353963,client_A,WRITE_THEN_READ,recovery,partition,mongo2,631,199,local,1,False,0.47,True,True,
632,1789629776.8358324,client_A,WRITE_THEN_READ,recovery,partition,mongo2,632,199,local,1,False,0.43,True,True,
633,1789629776.8362947,client_A,WRITE_THEN_READ,recovery,partition,mongo2,633,199,local,1,False,0.46,True,True,
634,1789629776.836717,client_A,WRITE_THEN_READ,recovery,partition,mongo2,634,199,local,1,False,0.42,True,True,
635,1789629776.837343,client_A,WRITE_THEN_READ,recovery,partition,mongo2,635,199,local,1,False,0.62,True,True,
636,1789629776.8377757,client_A,WRITE_THEN_READ,recovery,partition,mongo2,636,199,local,1,False,0.43,True,True,
637,1789629776.8383603,client_A,WRITE_THEN_READ,recovery,partition,mongo2,637,199,local,1,False,0.58,True,True,
638,1789629776.8388762,client_A,WRITE_THEN_READ,recovery,partition,mongo2,638,199,local,1,False,0.51,True,True,
639,1789629776.8393757,client_A,WRITE_THEN_READ,recovery,partition,mongo2,639,199,local,1,False,0.5,True,True,
640,1789629776.839867,client_A,WRITE_THEN_READ,recovery,partition,mongo2,640,199,local,1,False,0.49,True,True,
641,1789629776.8403592,client_A,WRITE_THEN_READ,recovery,partition,mongo2,641,199,local,1,False,0.49,True,True,
642,1789629776.8408563,client_A,WRITE_THEN_READ,recovery,partition,mongo2,642,199,local,1,False,0.5,True,True,
643,1789629776.8414702,client_A,WRITE_THEN_READ,recovery,partition,mongo2,643,199,local,1,False,0.61,True,True,
644,1789629776.842204,client_A,WRITE_THEN_READ,recovery,partition,mongo2,644,199,local,1,False,0.73,True,True,
645,1789629776.8427098,client_A,WRITE_THEN_READ,recovery,partition,mongo2,645,199,local,1,False,0.5,True,True,
646,1789629776.8431902,client_A,WRITE_THEN_READ,recovery,partition,mongo2,646,199,local,1,False,0.48,True,True,
647,1789629776.843655,client_A,WRITE_THEN_READ,recovery,partition,mongo2,647,199,local,1,False,0.46,True,True,
648,1789629776.8441708,client_A,WRITE_THEN_READ,recovery,partition,mongo2,648,199,local,1,False,0.51,True,True,
649,1789629776.8446712,client_A,WRITE_THEN_READ,recovery,partition,mongo2,649,199,local,1,False,0.5,True,True,
650,1789629776.845134,client_A,WRITE_THEN_READ,recovery,partition,mongo2,650,199,local,1,False,0.46,True,True,
651,1789629776.8456042,client_A,WRITE_THEN_READ,recovery,partition,mongo2,651,199,local,1,False,0.47,True,True,
652,1789629776.846142,client_A,WRITE_THEN_READ,recovery,partition,mongo2,652,199,local,1,False,0.54,True,True,
653,1789629776.8465908,client_A,WRITE_THEN_READ,recovery,partition,mongo2,653,199,local,1,False,0.45,True,True,
654,1789629776.8470569,client_A,WRITE_THEN_READ,recovery,partition,mongo2,654,199,local,1,False,0.46,True,True,
655,1789629776.8475518,client_A,WRITE_THEN_READ,recovery,partition,mongo2,655,199,local,1,False,0.49,True,True,
656,1789629776.8480148,client_A,WRITE_THEN_READ,recovery,partition,mongo2,656,199,local,1,False,0.46,True,True,
657,1789629776.8484638,client_A,WRITE_THEN_READ,recovery,partition,mongo2,657,199,local,1,False,0.45,True,True,
658,1789629776.8489406,client_A,WRITE_THEN_READ,recovery,partition,mongo2,658,199,local,1,False,0.47,True,True,
659,1789629776.8494065,client_A,WRITE_THEN_READ,recovery,partition,mongo2,659,199,local,1,False,0.46,True,True,
660,1789629776.8499079,client_A,WRITE_THEN_READ,recovery,partition,mongo2,660,199,local,1,False,0.5,True,True,
661,1789629776.8503802,client_A,WRITE_THEN_READ,recovery,partition,mongo2,661,199,local,1,False,0.47,True,True,
662,1789629776.850837,client_A,WRITE_THEN_READ,recovery,partition,mongo2,662,199,local,1,False,0.45,True,True,
663,1789629776.8513331,client_A,WRITE_THEN_READ,recovery,partition,mongo2,663,199,local,1,False,0.49,True,True,
664,1789629776.851772,client_A,WRITE_THEN_READ,recovery,partition,mongo2,664,199,local,1,False,0.44,True,True,
665,1789629776.8522644,client_A,WRITE_THEN_READ,recovery,partition,mongo2,665,199,local,1,False,0.49,True,True,
666,1789629776.8527596,client_A,WRITE_THEN_READ,recovery,partition,mongo2,666,199,local,1,False,0.49,True,True,
667,1789629776.853214,client_A,WRITE_THEN_READ,recovery,partition,mongo2,667,199,local,1,False,0.45,True,True,
668,1789629776.8536327,client_A,WRITE_THEN_READ,recovery,partition,mongo2,668,199,local,1,False,0.42,True,True,
669,1789629776.8541968,client_A,WRITE_THEN_READ,recovery,partition,mongo2,669,199,local,1,False,0.56,True,True,
670,1789629776.8546736,client_A,WRITE_THEN_READ,recovery,partition,mongo2,670,199,local,1,False,0.48,True,True,
671,1789629776.8551915,client_A,WRITE_THEN_READ,recovery,partition,mongo2,671,199,local,1,False,0.52,True,True,
672,1789629776.855646,client_A,WRITE_THEN_READ,recovery,partition,mongo2,672,199,local,1,False,0.45,True,True,
673,1789629776.856089,client_A,WRITE_THEN_READ,recovery,partition,mongo2,673,199,local,1,False,0.44,True,True,
674,1789629776.856557,client_A,WRITE_THEN_READ,recovery,partition,mongo2,674,199,local,1,False,0.47,True,True,
675,1789629776.857045,client_A,WRITE_THEN_READ,recovery,partition,mongo2,675,199,local,1,False,0.49,True,True,
676,1789629776.8575118,client_A,WRITE_THEN_READ,recovery,partition,mongo2,676,199,local,1,False,0.47,True,True,
677,1789629776.8580446,client_A,WRITE_THEN_READ,recovery,partition,mongo2,677,199,local,1,False,0.53,True,True,
678,1789629776.8585052,client_A,WRITE_THEN_READ,recovery,partition,mongo2,678,199,local,1,False,0.46,True,True,
679,1789629776.8589418,client_A,WRITE_THEN_READ,recovery,partition,mongo2,679,199,local,1,False,0.44,True,True,
680,1789629776.859432,client_A,WRITE_THEN_READ,recovery,partition,mongo2,680,199,local,1,False,0.49,True,True,
681,1789629776.8598804,client_A,WRITE_THEN_READ,recovery,partition,mongo2,681,199,local,1,False,0.45,True,True,
682,1789629776.860362,client_A,WRITE_THEN_READ,recovery,partition,mongo2,682,199,local,1,False,0.48,True,True,
683,1789629776.860836,client_A,WRITE_THEN_READ,recovery,partition,mongo2,683,199,local,1,False,0.47,True,True,
684,1789629776.861299,client_A,WRITE_THEN_READ,recovery,partition,mongo2,684,199,local,1,False,0.46,True,True,
685,1789629776.8617234,client_A,WRITE_THEN_READ,recovery,partition,mongo2,685,199,local,1,False,0.42,True,True,
686,1789629776.862287,client_A,WRITE_THEN_READ,recovery,partition,mongo2,686,199,local,1,False,0.56,True,True,
687,1789629776.8627512,client_A,WRITE_THEN_READ,recovery,partition,mongo2,687,199,local,1,False,0.46,True,True,
688,1789629776.863234,client_A,WRITE_THEN_READ,recovery,partition,mongo2,688,199,local,1,False,0.48,True,True,
689,1789629776.863693,client_A,WRITE_THEN_READ,recovery,partition,mongo2,689,199,local,1,False,0.46,True,True,
690,1789629776.8641958,client_A,WRITE_THEN_READ,recovery,partition,mongo2,690,199,local,1,False,0.5,True,True,
691,1789629776.864682,client_A,WRITE_THEN_READ,recovery,partition,mongo2,691,199,local,1,False,0.48,True,True,
692,1789629776.8652608,client_A,WRITE_THEN_READ,recovery,partition,mongo2,692,199,local,1,False,0.58,True,True,
693,1789629776.8657293,client_A,WRITE_THEN_READ,recovery,partition,mongo2,693,199,local,1,False,0.47,True,True,
694,1789629776.8662663,client_A,WRITE_THEN_READ,recovery,partition,mongo2,694,199,local,1,False,0.54,True,True,
695,1789629776.8667238,client_A,WRITE_THEN_READ,recovery,partition,mongo2,695,199,local,1,False,0.46,True,True,
696,1789629776.8672006,client_A,WRITE_THEN_READ,recovery,partition,mongo2,696,199,local,1,False,0.47,True,True,
697,1789629776.8676789,client_A,WRITE_THEN_READ,recovery,partition,mongo2,697,199,local,1,False,0.48,True,True,
698,1789629776.868149,client_A,WRITE_THEN_READ,recovery,partition,mongo2,698,199,local,1,False,0.47,True,True,
699,1789629776.8686333,client_A,WRITE_THEN_READ,recovery,partition,mongo2,699,199,local,1,False,0.48,True,True,
700,1789629776.8690932,client_A,WRITE_THEN_READ,recovery,partition,mongo2,700,199,local,1,False,0.46,True,True,
701,1789629776.869645,client_A,WRITE_THEN_READ,recovery,partition,mongo2,701,199,local,1,False,0.54,True,True,
702,1789629776.8702068,client_A,WRITE_THEN_READ,recovery,partition,mongo2,702,199,local,1,False,0.56,True,True,
703,1789629776.8707025,client_A,WRITE_THEN_READ,recovery,partition,mongo2,703,199,local,1,False,0.49,True,True,
704,1789629776.8711991,client_A,WRITE_THEN_READ,recovery,partition,mongo2,704,199,local,1,False,0.49,True,True,
705,1789629776.871619,client_A,WRITE_THEN_READ,recovery,partition,mongo2,705,199,local,1,False,0.42,True,True,
706,1789629776.8721118,client_A,WRITE_THEN_READ,recovery,partition,mongo2,706,199,local,1,False,0.49,True,True,
707,1789629776.87264,client_A,WRITE_THEN_READ,recovery,partition,mongo2,707,199,local,1,False,0.53,True,True,
708,1789629776.8731456,client_A,WRITE_THEN_READ,recovery,partition,mongo2,708,199,local,1,False,0.5,True,True,
709,1789629776.8735905,client_A,WRITE_THEN_READ,recovery,partition,mongo2,709,199,local,1,False,0.44,True,True,
710,1789629776.874135,client_A,WRITE_THEN_READ,recovery,partition,mongo2,710,199,local,1,False,0.54,True,True,
711,1789629776.8746076,client_A,WRITE_THEN_READ,recovery,partition,mongo2,711,199,local,1,False,0.47,True,True,
712,1789629776.8750622,client_A,WRITE_THEN_READ,recovery,partition,mongo2,712,199,local,1,False,0.45,True,True,
713,1789629776.8755436,client_A,WRITE_THEN_READ,recovery,partition,mongo2,713,199,local,1,False,0.48,True,True,
714,1789629776.8759923,client_A,WRITE_THEN_READ,recovery,partition,mongo2,714,199,local,1,False,0.45,True,True,
715,1789629776.8764699,client_A,WRITE_THEN_READ,recovery,partition,mongo2,715,199,local,1,False,0.48,True,True,
716,1789629776.876962,client_A,WRITE_THEN_READ,recovery,partition,mongo2,716,199,local,1,False,0.49,True,True,
717,1789629776.8774655,client_A,WRITE_THEN_READ,recovery,partition,mongo2,717,199,local,1,False,0.5,True,True,
718,1789629776.8779979,client_A,WRITE_THEN_READ,recovery,partition,mongo2,718,199,local,1,False,0.53,True,True,
719,1789629776.8784652,client_A,WRITE_THEN_READ,recovery,partition,mongo2,719,199,local,1,False,0.47,True,True,
720,1789629776.8789144,client_A,WRITE_THEN_READ,recovery,partition,mongo2,720,199,local,1,False,0.45,True,True,
721,1789629776.879416,client_A,WRITE_THEN_READ,recovery,partition,mongo2,721,199,local,1,False,0.5,True,True,
722,1789629776.879906,client_A,WRITE_THEN_READ,recovery,partition,mongo2,722,199,local,1,False,0.49,True,True,
723,1789629776.8804204,client_A,WRITE_THEN_READ,recovery,partition,mongo2,723,199,local,1,False,0.51,True,True,
724,1789629776.8808994,client_A,WRITE_THEN_READ,recovery,partition,mongo2,724,199,local,1,False,0.48,True,True,
725,1789629776.8813853,client_A,WRITE_THEN_READ,recovery,partition,mongo2,725,199,local,1,False,0.48,True,True,
726,1789629776.881909,client_A,WRITE_THEN_READ,recovery,partition,mongo2,726,199,local,1,False,0.52,True,True,
727,1789629776.882386,client_A,WRITE_THEN_READ,recovery,partition,mongo2,727,199,local,1,False,0.48,True,True,
728,1789629776.8828363,client_A,WRITE_THEN_READ,recovery,partition,mongo2,728,199,local,1,False,0.45,True,True,
729,1789629776.8832903,client_A,WRITE_THEN_READ,recovery,partition,mongo2,729,199,local,1,False,0.45,True,True,
730,1789629776.8837361,client_A,WRITE_THEN_READ,recovery,partition,mongo2,730,199,local,1,False,0.44,True,True,
731,1789629776.884165,client_A,WRITE_THEN_READ,recovery,partition,mongo2,731,199,local,1,False,0.43,True,True,
732,1789629776.8846493,client_A,WRITE_THEN_READ,recovery,partition,mongo2,732,199,local,1,False,0.48,True,True,
733,1789629776.8851416,client_A,WRITE_THEN_READ,recovery,partition,mongo2,733,199,local,1,False,0.49,True,True,
734,1789629776.8856452,client_A,WRITE_THEN_READ,recovery,partition,mongo2,734,199,local,1,False,0.5,True,True,
735,1789629776.8862417,client_A,WRITE_THEN_READ,recovery,partition,mongo2,735,199,local,1,False,0.59,True,True,
736,1789629776.886682,client_A,WRITE_THEN_READ,recovery,partition,mongo2,736,199,local,1,False,0.44,True,True,
737,1789629776.8871572,client_A,WRITE_THEN_READ,recovery,partition,mongo2,737,199,local,1,False,0.47,True,True,
738,1789629776.8876414,client_A,WRITE_THEN_READ,recovery,partition,mongo2,738,199,local,1,False,0.48,True,True,
739,1789629776.8881416,client_A,WRITE_THEN_READ,recovery,partition,mongo2,739,199,local,1,False,0.5,True,True,
740,1789629776.8885982,client_A,WRITE_THEN_READ,recovery,partition,mongo2,740,199,local,1,False,0.45,True,True,
741,1789629776.8890269,client_A,WRITE_THEN_READ,recovery,partition,mongo2,741,199,local,1,False,0.43,True,True,
742,1789629776.889475,client_A,WRITE_THEN_READ,recovery,partition,mongo2,742,199,local,1,False,0.45,True,True,
743,1789629776.889959,client_A,WRITE_THEN_READ,recovery,partition,mongo2,743,199,local,1,False,0.48,True,True,
744,1789629776.890364,client_A,WRITE_THEN_READ,recovery,partition,mongo2,744,199,local,1,False,0.4,True,True,
745,1789629776.8908546,client_A,WRITE_THEN_READ,recovery,partition,mongo2,745,199,local,1,False,0.49,True,True,
