iteration,timestamp,client_id,operation,target,phase,failed_node,written_version,observed_version,max_seen_before,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
505,1789628082.7757704,client_mr,READ_PRIMARY,primary,failure,mongo2,505,505,504,local,1,False,failure,0.23,True,False,
505,1789628082.7759979,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,505,505,505,local,1,False,failure,0.23,True,False,
506,1789628082.7764692,client_mr,READ_PRIMARY,primary,failure,mongo2,506,506,505,local,1,False,failure,0.22,True,False,
506,1789628082.7766988,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,506,199,506,local,1,False,failure,0.23,True,True,
507,1789628082.7771795,client_mr,READ_PRIMARY,primary,failure,mongo2,507,507,506,local,1,False,failure,0.22,True,False,
507,1789628082.7774177,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,507,507,507,local,1,False,failure,0.24,True,False,
508,1789628082.7779143,client_mr,READ_PRIMARY,primary,failure,mongo2,508,508,507,local,1,False,failure,0.24,True,False,
508,1789628082.7781806,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,508,199,508,local,1,False,failure,0.26,True,True,
509,1789628082.7786605,client_mr,READ_PRIMARY,primary,failure,mongo2,509,509,508,local,1,False,failure,0.23,True,False,
509,1789628082.7788649,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,509,509,509,local,1,False,failure,0.2,True,False,
510,1789628082.7793524,client_mr,READ_PRIMARY,primary,failure,mongo2,510,510,509,local,1,False,failure,0.22,True,False,
510,1789628082.7795422,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,510,199,510,local,1,False,failure,0.19,True,True,
511,1789628082.7800188,client_mr,READ_PRIMARY,primary,failure,mongo2,511,511,510,local,1,False,failure,0.22,True,False,
511,1789628082.7802515,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,511,511,511,local,1,False,failure,0.23,True,False,
512,1789628082.7806735,client_mr,READ_PRIMARY,primary,failure,mongo2,512,512,511,local,1,False,failure,0.22,True,False,
512,1789628082.7809265,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,512,199,512,local,1,False,failure,0.25,True,True,
513,1789628082.78142,client_mr,READ_PRIMARY,primary,failure,mongo2,513,513,512,local,1,False,failure,0.25,True,False,
513,1789628082.7816494,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,513,513,513,local,1,False,failure,0.23,True,False,
514,1789628082.7821472,client_mr,READ_PRIMARY,primary,failure,mongo2,514,514,513,local,1,False,failure,0.24,True,False,
514,1789628082.7824235,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,514,199,514,local,1,False,failure,0.27,True,True,
515,1789628082.7828586,client_mr,READ_PRIMARY,primary,failure,mongo2,515,515,514,local,1,False,failure,0.2,True,False,
515,1789628082.7830744,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,515,515,515,local,1,False,failure,0.21,True,False,
516,1789628082.783559,client_mr,READ_PRIMARY,primary,failure,mongo2,516,516,515,local,1,False,failure,0.22,True,False,
516,1789628082.783752,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,516,199,516,local,1,False,failure,0.19,True,True,
517,1789628082.7843797,client_mr,READ_PRIMARY,primary,failure,mongo2,517,517,516,local,1,False,failure,0.39,True,False,
517,1789628082.7845714,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,517,517,517,local,1,False,failure,0.19,True,False,
518,1789628082.7850935,client_mr,READ_PRIMARY,primary,failure,mongo2,518,518,517,local,1,False,failure,0.28,True,False,
518,1789628082.7853587,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,518,199,518,local,1,False,failure,0.26,True,True,
519,1789628082.785831,client_mr,READ_PRIMARY,primary,failure,mongo2,519,519,518,local,1,False,failure,0.22,True,False,
519,1789628082.7860827,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,519,519,519,local,1,False,failure,0.25,True,False,
520,1789628082.786625,client_mr,READ_PRIMARY,primary,failure,mongo2,520,520,519,local,1,False,failure,0.21,True,False,
520,1789628082.7868526,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,520,199,520,local,1,False,failure,0.23,True,True,
521,1789628082.7873614,client_mr,READ_PRIMARY,primary,failure,mongo2,521,521,520,local,1,False,failure,0.23,True,False,
521,1789628082.7875578,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,521,521,521,local,1,False,failure,0.19,True,False,
522,1789628082.7880332,client_mr,READ_PRIMARY,primary,failure,mongo2,522,522,521,local,1,False,failure,0.2,True,False,
522,1789628082.7882488,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,522,199,522,local,1,False,failure,0.21,True,True,
523,1789628082.7887175,client_mr,READ_PRIMARY,primary,failure,mongo2,523,523,522,local,1,False,failure,0.22,True,False,
523,1789628082.7889483,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,523,523,523,local,1,False,failure,0.23,True,False,
524,1789628082.7894156,client_mr,READ_PRIMARY,primary,failure,mongo2,524,524,523,local,1,False,failure,0.2,True,False,
524,1789628082.7896843,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,524,199,524,local,1,False,failure,0.27,True,True,
525,1789628082.7901707,client_mr,READ_PRIMARY,primary,failure,mongo2,525,525,524,local,1,False,failure,0.23,True,False,
525,1789628082.7904296,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,525,525,525,local,1,False,failure,0.26,True,False,
526,1789628082.7909625,client_mr,READ_PRIMARY,primary,failure,mongo2,526,526,525,local,1,False,failure,0.27,True,False,
526,1789628082.7911847,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,526,199,526,local,1,False,failure,0.22,True,True,
527,1789628082.7916849,client_mr,READ_PRIMARY,primary,failure,mongo2,527,527,526,local,1,False,failure,0.23,True,False,
527,1789628082.7919097,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,527,527,527,local,1,False,failure,0.22,True,False,
528,1789628082.792473,client_mr,READ_PRIMARY,primary,failure,mongo2,528,528,527,local,1,False,failure,0.27,True,False,
528,1789628082.7927325,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,528,199,528,local,1,False,failure,0.26,True,True,
529,1789628082.7932322,client_mr,READ_PRIMARY,primary,failure,mongo2,529,529,528,local,1,False,failure,0.24,True,False,
529,1789628082.7934911,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,529,529,529,local,1,False,failure,0.26,True,False,
530,1789628082.7940922,client_mr,READ_PRIMARY,primary,failure,mongo2,530,530,529,local,1,False,failure,0.31,True,False,
530,1789628082.7944264,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,530,199,530,local,1,False,failure,0.33,True,True,
531,1789628082.7948453,client_mr,READ_PRIMARY,primary,failure,mongo2,531,531,530,local,1,False,failure,0.21,True,False,
531,1789628082.7950444,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,531,531,531,local,1,False,failure,0.2,True,False,
532,1789628082.7955039,client_mr,READ_PRIMARY,primary,failure,mongo2,532,532,531,local,1,False,failure,0.22,True,False,
532,1789628082.7957125,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,532,199,532,local,1,False,failure,0.21,True,True,
533,1789628082.7961676,client_mr,READ_PRIMARY,primary,failure,mongo2,533,533,532,local,1,False,failure,0.23,True,False,
533,1789628082.7963722,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,533,533,533,local,1,False,failure,0.2,True,False,
534,1789628082.7968657,client_mr,READ_PRIMARY,primary,failure,mongo2,534,534,533,local,1,False,failure,0.23,True,False,
534,1789628082.7971148,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,534,199,534,local,1,False,failure,0.25,True,True,
535,1789628082.7975764,client_mr,READ_PRIMARY,primary,failure,mongo2,535,535,534,local,1,False,failure,0.22,True,False,
535,1789628082.7978039,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,535,535,535,local,1,False,failure,0.23,True,False,
536,1789628082.7982697,client_mr,READ_PRIMARY,primary,failure,mongo2,536,536,535,local,1,False,failure,0.2,True,False,
536,1789628082.7985518,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,536,199,536,local,1,False,failure,0.28,True,True,
537,1789628082.7990272,client_mr,READ_PRIMARY,primary,failure,mongo2,537,537,536,local,1,False,failure,0.24,True,False,
537,1789628082.799278,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,537,537,537,local,1,False,failure,0.25,True,False,
538,1789628082.7997985,client_mr,READ_PRIMARY,primary,failure,mongo2,538,538,537,local,1,False,failure,0.23,True,False,
538,1789628082.8000422,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,538,199,538,local,1,False,failure,0.24,True,True,
539,1789628082.8005764,client_mr,READ_PRIMARY,primary,failure,mongo2,539,539,538,local,1,False,failure,0.23,True,False,
539,1789628082.8008182,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,539,539,539,local,1,False,failure,0.24,True,False,
540,1789628082.8013017,client_mr,READ_PRIMARY,primary,failure,mongo2,540,540,539,local,1,False,failure,0.24,True,False,
540,1789628082.8015532,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,540,199,540,local,1,False,failure,0.25,True,True,
541,1789628082.8020616,client_mr,READ_PRIMARY,primary,failure,mongo2,541,541,540,local,1,False,failure,0.26,True,False,
541,1789628082.8024006,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,541,541,541,local,1,False,failure,0.34,True,False,
542,1789628082.8028524,client_mr,READ_PRIMARY,primary,failure,mongo2,542,542,541,local,1,False,failure,0.21,True,False,
542,1789628082.8030589,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,542,199,542,local,1,False,failure,0.21,True,True,
543,1789628082.8035336,client_mr,READ_PRIMARY,primary,failure,mongo2,543,543,542,local,1,False,failure,0.22,True,False,
543,1789628082.8037348,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,543,543,543,local,1,False,failure,0.2,True,False,
544,1789628082.8042192,client_mr,READ_PRIMARY,primary,failure,mongo2,544,544,543,local,1,False,failure,0.24,True,False,
544,1789628082.8044314,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,544,199,544,local,1,False,failure,0.21,True,True,
545,1789628082.8049085,client_mr,READ_PRIMARY,primary,failure,mongo2,545,545,544,local,1,False,failure,0.22,True,False,
545,1789628082.805176,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,545,545,545,local,1,False,failure,0.27,True,False,
546,1789628082.8056085,client_mr,READ_PRIMARY,primary,failure,mongo2,546,546,545,local,1,False,failure,0.23,True,False,
546,1789628082.8058465,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,546,199,546,local,1,False,failure,0.24,True,True,
547,1789628082.8063486,client_mr,READ_PRIMARY,primary,failure,mongo2,547,547,546,local,1,False,failure,0.23,True,False,
547,1789628082.8065753,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,547,547,547,local,1,False,failure,0.23,True,False,
548,1789628082.807082,client_mr,READ_PRIMARY,primary,failure,mongo2,548,548,547,local,1,False,failure,0.27,True,False,
548,1789628082.8073103,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,548,199,548,local,1,False,failure,0.23,True,True,
549,1789628082.8078134,client_mr,READ_PRIMARY,primary,failure,mongo2,549,549,548,local,1,False,failure,0.22,True,False,
549,1789628082.8080194,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,549,549,549,local,1,False,failure,0.2,True,False,
550,1789628082.8085153,client_mr,READ_PRIMARY,primary,failure,mongo2,550,550,549,local,1,False,failure,0.25,True,False,
550,1789628082.8087327,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,550,199,550,local,1,False,failure,0.22,True,True,
551,1789628082.8092601,client_mr,READ_PRIMARY,primary,failure,mongo2,551,551,550,local,1,False,failure,0.25,True,False,
551,1789628082.809498,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,551,551,551,local,1,False,failure,0.23,True,False,
552,1789628082.8099914,client_mr,READ_PRIMARY,primary,failure,mongo2,552,552,551,local,1,False,failure,0.23,True,False,
552,1789628082.8102813,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,552,199,552,local,1,False,failure,0.29,True,True,
553,1789628082.8107913,client_mr,READ_PRIMARY,primary,failure,mongo2,553,553,552,local,1,False,failure,0.21,True,False,
553,1789628082.811007,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,553,553,553,local,1,False,failure,0.21,True,False,
554,1789628082.8115227,client_mr,READ_PRIMARY,primary,failure,mongo2,554,554,553,local,1,False,failure,0.24,True,False,
554,1789628082.8117442,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,554,199,554,local,1,False,failure,0.22,True,True,
555,1789628082.8122358,client_mr,READ_PRIMARY,primary,failure,mongo2,555,555,554,local,1,False,failure,0.24,True,False,
555,1789628082.812449,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,555,555,555,local,1,False,failure,0.21,True,False,
556,1789628082.8129687,client_mr,READ_PRIMARY,primary,failure,mongo2,556,556,555,local,1,False,failure,0.2,True,False,
556,1789628082.813221,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,556,199,556,local,1,False,failure,0.25,True,True,
557,1789628082.8137486,client_mr,READ_PRIMARY,primary,failure,mongo2,557,557,556,local,1,False,failure,0.27,True,False,
557,1789628082.8139527,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,557,557,557,local,1,False,failure,0.2,True,False,
558,1789628082.8145287,client_mr,READ_PRIMARY,primary,failure,mongo2,558,558,557,local,1,False,failure,0.27,True,False,
558,1789628082.8147721,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,558,199,558,local,1,False,failure,0.24,True,True,
559,1789628082.815263,client_mr,READ_PRIMARY,primary,failure,mongo2,559,559,558,local,1,False,failure,0.24,True,False,
559,1789628082.8154762,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,559,559,559,local,1,False,failure,0.21,True,False,
560,1789628082.8159952,client_mr,READ_PRIMARY,primary,failure,mongo2,560,560,559,local,1,False,failure,0.23,True,False,
560,1789628082.8162093,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,560,199,560,local,1,False,failure,0.21,True,True,
561,1789628082.816707,client_mr,READ_PRIMARY,primary,failure,mongo2,561,561,560,local,1,False,failure,0.23,True,False,
561,1789628082.816951,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,561,561,561,local,1,False,failure,0.24,True,False,
562,1789628082.8174882,client_mr,READ_PRIMARY,primary,failure,mongo2,562,562,561,local,1,False,failure,0.26,True,False,
562,1789628082.8177366,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,562,199,562,local,1,False,failure,0.25,True,True,
563,1789628082.8182306,client_mr,READ_PRIMARY,primary,failure,mongo2,563,563,562,local,1,False,failure,0.25,True,False,
563,1789628082.8185055,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,563,563,563,local,1,False,failure,0.27,True,False,
564,1789628082.8189757,client_mr,READ_PRIMARY,primary,failure,mongo2,564,564,563,local,1,False,failure,0.21,True,False,
564,1789628082.8192291,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,564,199,564,local,1,False,failure,0.25,True,True,
565,1789628082.8197503,client_mr,READ_PRIMARY,primary,failure,mongo2,565,565,564,local,1,False,failure,0.24,True,False,
565,1789628082.8199794,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,565,565,565,local,1,False,failure,0.23,True,False,
566,1789628082.8204918,client_mr,READ_PRIMARY,primary,failure,mongo2,566,566,565,local,1,False,failure,0.22,True,False,
566,1789628082.8207355,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,566,199,566,local,1,False,failure,0.24,True,True,
567,1789628082.821264,client_mr,READ_PRIMARY,primary,failure,mongo2,567,567,566,local,1,False,failure,0.29,True,False,
567,1789628082.821473,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,567,567,567,local,1,False,failure,0.21,True,False,
568,1789628082.821973,client_mr,READ_PRIMARY,primary,failure,mongo2,568,568,567,local,1,False,failure,0.23,True,False,
568,1789628082.82221,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,568,199,568,local,1,False,failure,0.24,True,True,
569,1789628082.8227065,client_mr,READ_PRIMARY,primary,failure,mongo2,569,569,568,local,1,False,failure,0.21,True,False,
569,1789628082.8229334,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,569,569,569,local,1,False,failure,0.23,True,False,
570,1789628082.8233957,client_mr,READ_PRIMARY,primary,failure,mongo2,570,570,569,local,1,False,failure,0.23,True,False,
570,1789628082.8236175,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,570,199,570,local,1,False,failure,0.22,True,True,
571,1789628082.824138,client_mr,READ_PRIMARY,primary,failure,mongo2,571,571,570,local,1,False,failure,0.23,True,False,
571,1789628082.8243484,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,571,571,571,local,1,False,failure,0.21,True,False,
572,1789628082.8248556,client_mr,READ_PRIMARY,primary,failure,mongo2,572,572,571,local,1,False,failure,0.24,True,False,
572,1789628082.8251185,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,572,199,572,local,1,False,failure,0.26,True,True,
573,1789628082.8255856,client_mr,READ_PRIMARY,primary,failure,mongo2,573,573,572,local,1,False,failure,0.22,True,False,
573,1789628082.8258061,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,573,573,573,local,1,False,failure,0.22,True,False,
574,1789628082.8263667,client_mr,READ_PRIMARY,primary,failure,mongo2,574,574,573,local,1,False,failure,0.28,True,False,
574,1789628082.8265939,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,574,199,574,local,1,False,failure,0.23,True,True,
575,1789628082.8270626,client_mr,READ_PRIMARY,primary,failure,mongo2,575,575,574,local,1,False,failure,0.23,True,False,
575,1789628082.8272696,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,575,575,575,local,1,False,failure,0.21,True,False,
576,1789628082.8276942,client_mr,READ_PRIMARY,primary,failure,mongo2,576,576,575,local,1,False,failure,0.2,True,False,
576,1789628082.827914,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,576,199,576,local,1,False,failure,0.22,True,True,
577,1789628082.8283794,client_mr,READ_PRIMARY,primary,failure,mongo2,577,577,576,local,1,False,failure,0.23,True,False,
577,1789628082.828597,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,577,577,577,local,1,False,failure,0.22,True,False,
578,1789628082.8290412,client_mr,READ_PRIMARY,primary,failure,mongo2,578,578,577,local,1,False,failure,0.19,True,False,
578,1789628082.8292885,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,578,199,578,local,1,False,failure,0.25,True,True,
579,1789628082.8298151,client_mr,READ_PRIMARY,primary,failure,mongo2,579,579,578,local,1,False,failure,0.25,True,False,
579,1789628082.8300138,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,579,579,579,local,1,False,failure,0.2,True,False,
580,1789628082.830708,client_mr,READ_PRIMARY,primary,failure,mongo2,580,580,579,local,1,False,failure,0.41,True,False,
580,1789628082.8309312,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,580,199,580,local,1,False,failure,0.22,True,True,
581,1789628082.8314092,client_mr,READ_PRIMARY,primary,failure,mongo2,581,581,580,local,1,False,failure,0.24,True,False,
581,1789628082.8316433,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,581,581,581,local,1,False,failure,0.23,True,False,
582,1789628082.832117,client_mr,READ_PRIMARY,primary,failure,mongo2,582,582,581,local,1,False,failure,0.23,True,False,
582,1789628082.832353,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,582,199,582,local,1,False,failure,0.23,True,True,
583,1789628082.832858,client_mr,READ_PRIMARY,primary,failure,mongo2,583,583,582,local,1,False,failure,0.22,True,False,
583,1789628082.8331137,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,583,583,583,local,1,False,failure,0.25,True,False,
584,1789628082.833639,client_mr,READ_PRIMARY,primary,failure,mongo2,584,584,583,local,1,False,failure,0.25,True,False,
584,1789628082.8338506,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,584,199,584,local,1,False,failure,0.21,True,True,
585,1789628082.8343606,client_mr,READ_PRIMARY,primary,failure,mongo2,585,585,584,local,1,False,failure,0.23,True,False,
585,1789628082.8345869,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,585,585,585,local,1,False,failure,0.22,True,False,
586,1789628082.8351192,client_mr,READ_PRIMARY,primary,failure,mongo2,586,586,585,local,1,False,failure,0.26,True,False,
586,1789628082.8354213,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,586,199,586,local,1,False,failure,0.3,True,True,
587,1789628082.835925,client_mr,READ_PRIMARY,primary,failure,mongo2,587,587,586,local,1,False,failure,0.24,True,False,
587,1789628082.836156,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,587,587,587,local,1,False,failure,0.23,True,False,
588,1789628082.8366194,client_mr,READ_PRIMARY,primary,failure,mongo2,588,588,587,local,1,False,failure,0.22,True,False,
588,1789628082.8368707,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,588,199,588,local,1,False,failure,0.25,True,True,
589,1789628082.837355,client_mr,READ_PRIMARY,primary,failure,mongo2,589,589,588,local,1,False,failure,0.23,True,False,
589,1789628082.837576,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,589,589,589,local,1,False,failure,0.22,True,False,
590,1789628082.838147,client_mr,READ_PRIMARY,primary,failure,mongo2,590,590,589,local,1,False,failure,0.3,True,False,
590,1789628082.8385787,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,590,199,590,local,1,False,failure,0.43,True,True,
591,1789628082.8391623,client_mr,READ_PRIMARY,primary,failure,mongo2,591,591,590,local,1,False,failure,0.29,True,False,
591,1789628082.8393793,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,591,591,591,local,1,False,failure,0.22,True,False,
592,1789628082.8398707,client_mr,READ_PRIMARY,primary,failure,mongo2,592,592,591,local,1,False,failure,0.21,True,False,
592,1789628082.840151,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,592,199,592,local,1,False,failure,0.28,True,True,
593,1789628082.8407485,client_mr,READ_PRIMARY,primary,failure,mongo2,593,593,592,local,1,False,failure,0.32,True,False,
593,1789628082.841001,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,593,593,593,local,1,False,failure,0.25,True,False,
594,1789628082.8414664,client_mr,READ_PRIMARY,primary,failure,mongo2,594,594,593,local,1,False,failure,0.19,True,False,
594,1789628082.8416843,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,594,199,594,local,1,False,failure,0.22,True,True,
595,1789628082.8422003,client_mr,READ_PRIMARY,primary,failure,mongo2,595,595,594,local,1,False,failure,0.27,True,False,
595,1789628082.8424575,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,595,595,595,local,1,False,failure,0.26,True,False,
596,1789628082.8429432,client_mr,READ_PRIMARY,primary,failure,mongo2,596,596,595,local,1,False,failure,0.24,True,False,
596,1789628082.843151,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,596,199,596,local,1,False,failure,0.21,True,True,
597,1789628082.843568,client_mr,READ_PRIMARY,primary,failure,mongo2,597,597,596,local,1,False,failure,0.18,True,False,
597,1789628082.8437593,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,597,597,597,local,1,False,failure,0.19,True,False,
598,1789628082.8442242,client_mr,READ_PRIMARY,primary,failure,mongo2,598,598,597,local,1,False,failure,0.22,True,False,
598,1789628082.8444433,client_mr,READ_SECONDARY,localhost:27019,failure,mongo2,598,199,598,local,1,False,failure,0.22,True,True,
599,1789628082.8449538,client_mr,READ_PRIMARY,primary,failure,mongo2,599,599,598,local,1,False,failure,0.23,True,False,
599,1789628082.845195,client_mr,READ_SECONDARY,localhost:27017,failure,mongo2,599,599,599,local,1,False,failure,0.24,True,False,
600,1789628082.942379,client_mr,READ_PRIMARY,primary,recovery,mongo2,600,600,599,local,1,False,failure,0.62,True,False,
600,1789628082.9426582,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,600,600,600,local,1,False,failure,0.27,True,False,
601,1789628082.9432888,client_mr,READ_PRIMARY,primary,recovery,mongo2,601,601,600,local,1,False,failure,0.29,True,False,
601,1789628082.943528,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,601,601,601,local,1,False,failure,0.24,True,False,
602,1789628082.9442093,client_mr,READ_PRIMARY,primary,recovery,mongo2,602,602,601,local,1,False,failure,0.29,True,False,
602,1789628082.944449,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,602,602,602,local,1,False,failure,0.24,True,False,
603,1789628082.945088,client_mr,READ_PRIMARY,primary,recovery,mongo2,603,603,602,local,1,False,failure,0.28,True,False,
603,1789628082.945366,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,603,603,603,local,1,False,failure,0.28,True,False,
604,1789628082.9460433,client_mr,READ_PRIMARY,primary,recovery,mongo2,604,604,603,local,1,False,failure,0.33,True,False,
604,1789628082.9462957,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,604,604,604,local,1,False,failure,0.25,True,False,
605,1789628082.9471164,client_mr,READ_PRIMARY,primary,recovery,mongo2,605,605,604,local,1,False,failure,0.41,True,False,
605,1789628082.9473608,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,605,605,605,local,1,False,failure,0.24,True,False,
606,1789628082.9479342,client_mr,READ_PRIMARY,primary,recovery,mongo2,606,606,605,local,1,False,failure,0.24,True,False,
606,1789628082.9481614,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,606,606,606,local,1,False,failure,0.23,True,False,
607,1789628082.9487615,client_mr,READ_PRIMARY,primary,recovery,mongo2,607,607,606,local,1,False,failure,0.28,True,False,
607,1789628082.9489932,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,607,607,607,local,1,False,failure,0.23,True,False,
608,1789628082.949699,client_mr,READ_PRIMARY,primary,recovery,mongo2,608,608,607,local,1,False,failure,0.34,True,False,
608,1789628082.94994,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,608,608,608,local,1,False,failure,0.24,True,False,
609,1789628082.950651,client_mr,READ_PRIMARY,primary,recovery,mongo2,609,609,608,local,1,False,failure,0.37,True,False,
609,1789628082.950876,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,609,609,609,local,1,False,failure,0.22,True,False,
610,1789628082.951486,client_mr,READ_PRIMARY,primary,recovery,mongo2,610,610,609,local,1,False,failure,0.26,True,False,
610,1789628082.9517422,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,610,610,610,local,1,False,failure,0.25,True,False,
611,1789628082.952331,client_mr,READ_PRIMARY,primary,recovery,mongo2,611,611,610,local,1,False,failure,0.29,True,False,
611,1789628082.952555,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,611,611,611,local,1,False,failure,0.22,True,False,
612,1789628082.953063,client_mr,READ_PRIMARY,primary,recovery,mongo2,612,612,611,local,1,False,failure,0.28,True,False,
612,1789628082.953312,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,612,612,612,local,1,False,failure,0.25,True,False,
613,1789628082.9539351,client_mr,READ_PRIMARY,primary,recovery,mongo2,613,613,612,local,1,False,failure,0.37,True,False,
613,1789628082.9541657,client_mr,READ_SECONDARY,localhost:27017,recovery,mongo2,613,613,613,local,1,False,failure,0.23,True,False,
614,1789628082.9548132,client_mr,READ_PRIMARY,primary,recovery,mongo2,614,614,613,local,1,False,failure,0.37,True,False,
614,1789628082.9550455,client_mr,READ_SECONDARY,localhost:27019,recovery,mongo2,614,614,614,local,1,False,failure,0.23,True,False,
615,1789628082.9556568,client_mr,READ_PRIMARY,primary,recovery,mongo2,615,615,614,local,1,False,failure,0.34,True,False,
