iteration,timestamp,client_id,operation,target,phase,failed_node,first_seq,second_seq,max_visible_seq,missing_before_max,missing_count,read_concern,write_concern,causal_session,scenario,latency_ms,success,violation,error
349,1789628480.9816554,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,697,698,698,,0,local,1,False,failure,1.24,True,False,
350,1789628480.9827955,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,699,700,398,,0,local,1,False,failure,1.14,True,False,
351,1789628480.9839377,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,701,702,702,,0,local,1,False,failure,1.14,True,False,
352,1789628480.9850934,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,703,704,398,,0,local,1,False,failure,1.15,True,False,
353,1789628480.9862754,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,705,706,706,,0,local,1,False,failure,1.18,True,False,
354,1789628480.9873393,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,707,708,398,,0,local,1,False,failure,1.06,True,False,
355,1789628480.9886003,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,709,710,710,,0,local,1,False,failure,1.26,True,False,
356,1789628480.9897094,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,711,712,398,,0,local,1,False,failure,1.11,True,False,
357,1789628480.9909453,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,713,714,714,,0,local,1,False,failure,1.23,True,False,
358,1789628480.991964,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,715,716,398,,0,local,1,False,failure,1.02,True,False,
359,1789628480.9931755,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,717,718,718,,0,local,1,False,failure,1.21,True,False,
360,1789628480.9942873,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,719,720,398,,0,local,1,False,failure,1.11,True,False,
361,1789628480.995478,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,721,722,722,,0,local,1,False,failure,1.19,True,False,
362,1789628480.9965167,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,723,724,398,,0,local,1,False,failure,1.04,True,False,
363,1789628480.9977982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,725,726,726,,0,local,1,False,failure,1.28,True,False,
364,1789628480.9989104,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,727,728,398,,0,local,1,False,failure,1.11,True,False,
365,1789628481.0002654,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,729,730,730,,0,local,1,False,failure,1.35,True,False,
366,1789628481.0032454,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,731,732,398,,0,local,1,False,failure,2.98,True,False,
367,1789628481.0043042,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,733,734,734,,0,local,1,False,failure,1.06,True,False,
368,1789628481.0052419,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,735,736,398,,0,local,1,False,failure,0.93,True,False,
369,1789628481.006557,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,737,738,738,,0,local,1,False,failure,1.31,True,False,
370,1789628481.0076437,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,739,740,398,,0,local,1,False,failure,1.08,True,False,
371,1789628481.0089538,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,741,742,742,,0,local,1,False,failure,1.31,True,False,
372,1789628481.0100284,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,743,744,398,,0,local,1,False,failure,1.07,True,False,
373,1789628481.011475,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,745,746,746,,0,local,1,False,failure,1.44,True,False,
374,1789628481.0125487,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,747,748,398,,0,local,1,False,failure,1.07,True,False,
375,1789628481.0140612,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,749,750,750,,0,local,1,False,failure,1.51,True,False,
376,1789628481.0152082,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,751,752,398,,0,local,1,False,failure,1.14,True,False,
377,1789628481.0164332,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,753,754,754,,0,local,1,False,failure,1.22,True,False,
378,1789628481.0174797,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,755,756,398,,0,local,1,False,failure,1.04,True,False,
379,1789628481.018803,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,757,758,758,,0,local,1,False,failure,1.32,True,False,
380,1789628481.0199022,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,759,760,398,,0,local,1,False,failure,1.1,True,False,
381,1789628481.0211291,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,761,762,762,,0,local,1,False,failure,1.22,True,False,
382,1789628481.0222876,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,763,764,398,,0,local,1,False,failure,1.16,True,False,
383,1789628481.0235858,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,765,766,766,,0,local,1,False,failure,1.3,True,False,
384,1789628481.0246058,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,767,768,398,,0,local,1,False,failure,1.02,True,False,
385,1789628481.0257714,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,769,770,770,,0,local,1,False,failure,1.16,True,False,
386,1789628481.026901,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,771,772,398,,0,local,1,False,failure,1.13,True,False,
387,1789628481.028105,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,773,774,774,,0,local,1,False,failure,1.2,True,False,
388,1789628481.0292113,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,775,776,398,,0,local,1,False,failure,1.1,True,False,
389,1789628481.0305548,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,777,778,778,,0,local,1,False,failure,1.34,True,False,
390,1789628481.0316808,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,779,780,398,,0,local,1,False,failure,1.12,True,False,
391,1789628481.032951,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,781,782,782,,0,local,1,False,failure,1.27,True,False,
392,1789628481.0340626,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,783,784,398,,0,local,1,False,failure,1.11,True,False,
393,1789628481.0353427,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,785,786,786,,0,local,1,False,failure,1.28,True,False,
394,1789628481.0363955,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,787,788,398,,0,local,1,False,failure,1.05,True,False,
395,1789628481.0377014,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,789,790,790,,0,local,1,False,failure,1.3,True,False,
396,1789628481.0388324,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,791,792,398,,0,local,1,False,failure,1.13,True,False,
397,1789628481.0400803,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,793,794,794,,0,local,1,False,failure,1.25,True,False,
398,1789628481.0412073,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,795,796,398,,0,local,1,False,failure,1.12,True,False,
399,1789628481.042594,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,797,798,798,,0,local,1,False,failure,1.38,True,False,
400,1789628481.04369,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,799,800,398,,0,local,1,False,failure,1.09,True,False,
401,1789628481.0471823,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,801,802,802,,0,local,1,False,failure,3.48,True,False,
402,1789628481.04841,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,803,804,398,,0,local,1,False,failure,1.22,True,False,
403,1789628481.0497167,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,805,806,806,,0,local,1,False,failure,1.3,True,False,
404,1789628481.0508273,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,807,808,398,,0,local,1,False,failure,1.11,True,False,
405,1789628481.0520751,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,809,810,810,,0,local,1,False,failure,1.25,True,False,
406,1789628481.053195,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,811,812,398,,0,local,1,False,failure,1.12,True,False,
407,1789628481.0546908,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,813,814,814,,0,local,1,False,failure,1.49,True,False,
408,1789628481.0557752,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,815,816,398,,0,local,1,False,failure,1.08,True,False,
409,1789628481.0569618,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,817,818,818,,0,local,1,False,failure,1.18,True,False,
410,1789628481.0580509,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,819,820,398,,0,local,1,False,failure,1.09,True,False,
411,1789628481.05934,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,821,822,822,,0,local,1,False,failure,1.29,True,False,
412,1789628481.0604186,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,823,824,398,,0,local,1,False,failure,1.08,True,False,
413,1789628481.061693,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,825,826,826,,0,local,1,False,failure,1.27,True,False,
414,1789628481.0629132,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,827,828,398,,0,local,1,False,failure,1.22,True,False,
415,1789628481.0641506,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,829,830,830,,0,local,1,False,failure,1.23,True,False,
416,1789628481.0652564,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,831,832,398,,0,local,1,False,failure,1.1,True,False,
417,1789628481.06658,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,833,834,834,,0,local,1,False,failure,1.32,True,False,
418,1789628481.0676143,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,835,836,398,,0,local,1,False,failure,1.03,True,False,
419,1789628481.0689394,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,837,838,838,,0,local,1,False,failure,1.32,True,False,
420,1789628481.0700583,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,839,840,398,,0,local,1,False,failure,1.12,True,False,
421,1789628481.0713873,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,841,842,842,,0,local,1,False,failure,1.33,True,False,
422,1789628481.072479,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,843,844,398,,0,local,1,False,failure,1.09,True,False,
423,1789628481.0737891,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,845,846,846,,0,local,1,False,failure,1.31,True,False,
424,1789628481.074874,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,847,848,398,,0,local,1,False,failure,1.08,True,False,
425,1789628481.0761225,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,849,850,850,,0,local,1,False,failure,1.25,True,False,
426,1789628481.0771642,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,851,852,398,,0,local,1,False,failure,1.04,True,False,
427,1789628481.0784879,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,853,854,854,,0,local,1,False,failure,1.32,True,False,
428,1789628481.0795653,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,855,856,398,,0,local,1,False,failure,1.08,True,False,
429,1789628481.0808518,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,857,858,858,,0,local,1,False,failure,1.28,True,False,
430,1789628481.0819664,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,859,860,398,,0,local,1,False,failure,1.11,True,False,
431,1789628481.0832927,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,861,862,862,,0,local,1,False,failure,1.32,True,False,
432,1789628481.0843787,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,863,864,398,,0,local,1,False,failure,1.08,True,False,
433,1789628481.0857081,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,865,866,866,,0,local,1,False,failure,1.33,True,False,
434,1789628481.0868385,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,867,868,398,,0,local,1,False,failure,1.13,True,False,
435,1789628481.088115,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,869,870,870,,0,local,1,False,failure,1.27,True,False,
436,1789628481.0892262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,871,872,398,,0,local,1,False,failure,1.11,True,False,
437,1789628481.0906467,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,873,874,874,,0,local,1,False,failure,1.42,True,False,
438,1789628481.0918083,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,875,876,398,,0,local,1,False,failure,1.16,True,False,
439,1789628481.093136,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,877,878,878,,0,local,1,False,failure,1.32,True,False,
440,1789628481.094275,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,879,880,398,,0,local,1,False,failure,1.14,True,False,
441,1789628481.0955675,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,881,882,882,,0,local,1,False,failure,1.29,True,False,
442,1789628481.096627,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,883,884,398,,0,local,1,False,failure,1.06,True,False,
443,1789628481.097906,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,885,886,886,,0,local,1,False,failure,1.28,True,False,
444,1789628481.0990155,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,887,888,398,,0,local,1,False,failure,1.11,True,False,
445,1789628481.1004035,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,889,890,890,,0,local,1,False,failure,1.39,True,False,
446,1789628481.1015553,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,891,892,398,,0,local,1,False,failure,1.15,True,False,
447,1789628481.1028185,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,893,894,894,,0,local,1,False,failure,1.26,True,False,
448,1789628481.1038616,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,895,896,398,,0,local,1,False,failure,1.04,True,False,
449,1789628481.1051567,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,897,898,898,,0,local,1,False,failure,1.29,True,False,
450,1789628481.1062443,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,899,900,398,,0,local,1,False,failure,1.09,True,False,
451,1789628481.107611,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,901,902,902,,0,local,1,False,failure,1.36,True,False,
452,1789628481.1087527,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,903,904,398,,0,local,1,False,failure,1.14,True,False,
453,1789628481.1100218,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,905,906,906,,0,local,1,False,failure,1.27,True,False,
454,1789628481.1112661,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,907,908,398,,0,local,1,False,failure,1.24,True,False,
455,1789628481.1124573,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,909,910,910,,0,local,1,False,failure,1.19,True,False,
456,1789628481.113615,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,911,912,398,,0,local,1,False,failure,1.16,True,False,
457,1789628481.114971,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,913,914,914,,0,local,1,False,failure,1.35,True,False,
458,1789628481.1161253,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,915,916,398,,0,local,1,False,failure,1.15,True,False,
459,1789628481.1174545,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,917,918,918,,0,local,1,False,failure,1.33,True,False,
460,1789628481.1187935,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,919,920,398,,0,local,1,False,failure,1.34,True,False,
461,1789628481.1201158,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,921,922,922,,0,local,1,False,failure,1.32,True,False,
462,1789628481.1212444,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,923,924,398,,0,local,1,False,failure,1.13,True,False,
463,1789628481.1226242,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,925,926,926,,0,local,1,False,failure,1.38,True,False,
464,1789628481.123611,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,927,928,398,,0,local,1,False,failure,0.98,True,False,
465,1789628481.1248913,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,929,930,930,,0,local,1,False,failure,1.28,True,False,
466,1789628481.1259604,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,931,932,398,,0,local,1,False,failure,1.07,True,False,
467,1789628481.1273618,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,933,934,934,,0,local,1,False,failure,1.4,True,False,
468,1789628481.1284575,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,935,936,398,,0,local,1,False,failure,1.09,True,False,
469,1789628481.129754,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,937,938,938,,0,local,1,False,failure,1.29,True,False,
470,1789628481.1309223,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,939,940,398,,0,local,1,False,failure,1.17,True,False,
471,1789628481.1322904,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,941,942,942,,0,local,1,False,failure,1.37,True,False,
472,1789628481.1334522,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,943,944,398,,0,local,1,False,failure,1.16,True,False,
473,1789628481.1349127,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,945,946,946,,0,local,1,False,failure,1.46,True,False,
474,1789628481.1359675,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,947,948,398,,0,local,1,False,failure,1.05,True,False,
475,1789628481.1373262,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,949,950,950,,0,local,1,False,failure,1.36,True,False,
476,1789628481.1384208,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,951,952,398,,0,local,1,False,failure,1.09,True,False,
477,1789628481.1397557,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,953,954,954,,0,local,1,False,failure,1.33,True,False,
478,1789628481.140831,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,955,956,398,,0,local,1,False,failure,1.07,True,False,
479,1789628481.142149,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,957,958,958,,0,local,1,False,failure,1.31,True,False,
480,1789628481.1432688,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,959,960,398,,0,local,1,False,failure,1.12,True,False,
481,1789628481.1445148,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,961,962,962,,0,local,1,False,failure,1.24,True,False,
482,1789628481.1456714,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,963,964,398,,0,local,1,False,failure,1.15,True,False,
483,1789628481.1470861,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,965,966,966,,0,local,1,False,failure,1.41,True,False,
484,1789628481.148123,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,967,968,398,,0,local,1,False,failure,1.03,True,False,
485,1789628481.1494694,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,969,970,970,,0,local,1,False,failure,1.34,True,False,
486,1789628481.1507175,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,971,972,398,,0,local,1,False,failure,1.25,True,False,
487,1789628481.1522295,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,973,974,974,,0,local,1,False,failure,1.51,True,False,
488,1789628481.1533942,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,975,976,398,,0,local,1,False,failure,1.16,True,False,
489,1789628481.1559904,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,977,978,978,,0,local,1,False,failure,2.59,True,False,
490,1789628481.1611967,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,979,980,980,,0,local,1,False,failure,5.2,True,False,
491,1789628481.1628108,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,981,982,982,,0,local,1,False,failure,1.61,True,False,
492,1789628481.164397,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,983,984,984,,0,local,1,False,failure,1.58,True,False,
493,1789628481.1658645,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,985,986,986,,0,local,1,False,failure,1.46,True,False,
494,1789628481.1674385,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,987,988,988,,0,local,1,False,failure,1.57,True,False,
495,1789628481.1690829,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,989,990,990,,0,local,1,False,failure,1.64,True,False,
496,1789628481.1705933,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,991,992,992,,0,local,1,False,failure,1.51,True,False,
497,1789628481.1721082,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,993,994,994,,0,local,1,False,failure,1.51,True,False,
498,1789628481.1736352,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,995,996,996,,0,local,1,False,failure,1.52,True,False,
499,1789628481.1751704,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,997,998,998,,0,local,1,False,failure,1.53,True,False,
500,1789628481.1767075,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,999,1000,1000,,0,local,1,False,failure,1.53,True,False,
501,1789628481.1782937,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1001,1002,1002,,0,local,1,False,failure,1.57,True,False,
502,1789628481.17991,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1003,1004,1004,,0,local,1,False,failure,1.61,True,False,
503,1789628481.1815083,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1005,1006,1006,,0,local,1,False,failure,1.6,True,False,
504,1789628481.1830683,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1007,1008,1008,,0,local,1,False,failure,1.56,True,False,
505,1789628481.1845162,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1009,1010,1010,,0,local,1,False,failure,1.45,True,False,
506,1789628481.186187,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1011,1012,1012,,0,local,1,False,failure,1.67,True,False,
507,1789628481.1879344,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1013,1014,1014,,0,local,1,False,failure,1.74,True,False,
508,1789628481.1894572,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1015,1016,1016,,0,local,1,False,failure,1.52,True,False,
509,1789628481.1919107,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1017,1018,1018,,0,local,1,False,failure,2.45,True,False,
510,1789628481.1936173,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1019,1020,1020,,0,local,1,False,failure,1.7,True,False,
511,1789628481.1952388,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1021,1022,1022,,0,local,1,False,failure,1.62,True,False,
512,1789628481.1967554,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1023,1024,1024,,0,local,1,False,failure,1.51,True,False,
513,1789628481.1982982,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1025,1026,1026,,0,local,1,False,failure,1.54,True,False,
514,1789628481.1999264,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1027,1028,1028,,0,local,1,False,failure,1.62,True,False,
515,1789628481.2015095,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1029,1030,1030,,0,local,1,False,failure,1.58,True,False,
516,1789628481.202999,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27019,failure,mongo2,1031,1032,1032,,0,local,1,False,failure,1.49,True,False,
517,1789628481.2045505,client_mw,WRITE_PAIR_THEN_READ_SECONDARY,localhost:27017,failure,mongo2,1033,1034,1034,,0,local,1,False,failure,1.55,True,False,
