iteration,timestamp,client_id,operation,phase,scenario,failed_node,requested_version,observed_version,read_concern,write_concern,causal_session,latency_ms,success,violation,error
487,1789626971.297443,client_A,WRITE_THEN_READ,failure,failure,mongo1,487,487,majority,majority,True,1.31,True,False,
488,1789626971.298431,client_A,WRITE_THEN_READ,failure,failure,mongo1,488,488,majority,majority,True,0.99,True,False,
489,1789626971.299254,client_A,WRITE_THEN_READ,failure,failure,mongo1,489,489,majority,majority,True,0.82,True,False,
490,1789626971.3002243,client_A,WRITE_THEN_READ,failure,failure,mongo1,490,490,majority,majority,True,0.97,True,False,
491,1789626971.3010967,client_A,WRITE_THEN_READ,failure,failure,mongo1,491,491,majority,majority,True,0.87,True,False,
492,1789626971.301861,client_A,WRITE_THEN_READ,failure,failure,mongo1,492,492,majority,majority,True,0.76,True,False,
493,1789626971.302676,client_A,WRITE_THEN_READ,failure,failure,mongo1,493,493,majority,majority,True,0.81,True,False,
494,1789626971.3034236,client_A,WRITE_THEN_READ,failure,failure,mongo1,494,494,majority,majority,True,0.75,True,False,
495,1789626971.3042128,client_A,WRITE_THEN_READ,failure,failure,mongo1,495,495,majority,majority,True,0.79,True,False,
496,1789626971.3050416,client_A,WRITE_THEN_READ,failure,failure,mongo1,496,496,majority,majority,True,0.83,True,False,
497,1789626971.3059342,client_A,WRITE_THEN_READ,failure,failure,mongo1,497,497,majority,majority,True,0.89,True,False,
498,1789626971.3073719,client_A,WRITE_THEN_READ,failure,failure,mongo1,498,498,majority,majority,True,1.44,True,False,
499,1789626971.30816,client_A,WRITE_THEN_READ,failure,failure,mongo1,499,499,majority,majority,True,0.79,True,False,
500,1789626971.308969,client_A,WRITE_THEN_READ,failure,failure,mongo1,500,500,majority,majority,True,0.81,True,False,
501,1789626971.3098934,client_A,WRITE_THEN_READ,failure,failure,mongo1,501,501,majority,majority,True,0.91,True,False,
502,1789626971.3107598,client_A,WRITE_THEN_READ,failure,failure,mongo1,502,502,majority,majority,True,0.86,True,False,
503,1789626971.311626,client_A,WRITE_THEN_READ,failure,failure,mongo1,503,503,majority,majority,True,0.86,True,False,
504,1789626971.312554,client_A,WRITE_THEN_READ,failure,failure,mongo1,504,504,majority,majority,True,0.93,True,False,
505,1789626971.3134642,client_A,WRITE_THEN_READ,failure,failure,mongo1,505,505,majority,majority,True,0.91,True,False,
506,1789626971.3146582,client_A,WRITE_THEN_READ,failure,failure,mongo1,506,506,majority,majority,True,1.19,True,False,
507,1789626971.3155026,client_A,WRITE_THEN_READ,failure,failure,mongo1,507,507,majority,majority,True,0.84,True,False,
508,1789626971.316604,client_A,WRITE_THEN_READ,failure,failure,mongo1,508,508,majority,majority,True,1.1,True,False,
509,1789626971.3176105,client_A,WRITE_THEN_READ,failure,failure,mongo1,509,509,majority,majority,True,1.0,True,False,
510,1789626971.3185112,client_A,WRITE_THEN_READ,failure,failure,mongo1,510,510,majority,majority,True,0.9,True,False,
511,1789626971.319431,client_A,WRITE_THEN_READ,failure,failure,mongo1,511,511,majority,majority,True,0.92,True,False,
512,1789626971.3202546,client_A,WRITE_THEN_READ,failure,failure,mongo1,512,512,majority,majority,True,0.82,True,False,
513,1789626971.3212066,client_A,WRITE_THEN_READ,failure,failure,mongo1,513,513,majority,majority,True,0.95,True,False,
514,1789626971.3223703,client_A,WRITE_THEN_READ,failure,failure,mongo1,514,514,majority,majority,True,1.16,True,False,
515,1789626971.3232145,client_A,WRITE_THEN_READ,failure,failure,mongo1,515,515,majority,majority,True,0.84,True,False,
516,1789626971.3241148,client_A,WRITE_THEN_READ,failure,failure,mongo1,516,516,majority,majority,True,0.9,True,False,
517,1789626971.3251255,client_A,WRITE_THEN_READ,failure,failure,mongo1,517,517,majority,majority,True,1.01,True,False,
518,1789626971.3260868,client_A,WRITE_THEN_READ,failure,failure,mongo1,518,518,majority,majority,True,0.96,True,False,
519,1789626971.32734,client_A,WRITE_THEN_READ,failure,failure,mongo1,519,519,majority,majority,True,1.25,True,False,
520,1789626971.3283658,client_A,WRITE_THEN_READ,failure,failure,mongo1,520,520,majority,majority,True,1.02,True,False,
521,1789626971.329317,client_A,WRITE_THEN_READ,failure,failure,mongo1,521,521,majority,majority,True,0.95,True,False,
522,1789626971.3305504,client_A,WRITE_THEN_READ,failure,failure,mongo1,522,522,majority,majority,True,1.23,True,False,
523,1789626971.3314633,client_A,WRITE_THEN_READ,failure,failure,mongo1,523,523,majority,majority,True,0.91,True,False,
524,1789626971.332419,client_A,WRITE_THEN_READ,failure,failure,mongo1,524,524,majority,majority,True,0.95,True,False,
525,1789626971.3334332,client_A,WRITE_THEN_READ,failure,failure,mongo1,525,525,majority,majority,True,1.01,True,False,
526,1789626971.3344188,client_A,WRITE_THEN_READ,failure,failure,mongo1,526,526,majority,majority,True,0.98,True,False,
527,1789626971.3352492,client_A,WRITE_THEN_READ,failure,failure,mongo1,527,527,majority,majority,True,0.83,True,False,
528,1789626971.336127,client_A,WRITE_THEN_READ,failure,failure,mongo1,528,528,majority,majority,True,0.88,True,False,
529,1789626971.3369613,client_A,WRITE_THEN_READ,failure,failure,mongo1,529,529,majority,majority,True,0.83,True,False,
530,1789626971.3384817,client_A,WRITE_THEN_READ,failure,failure,mongo1,530,530,majority,majority,True,1.52,True,False,
531,1789626971.3393626,client_A,WRITE_THEN_READ,failure,failure,mongo1,531,531,majority,majority,True,0.88,True,False,
532,1789626971.3402145,client_A,WRITE_THEN_READ,failure,failure,mongo1,532,532,majority,majority,True,0.85,True,False,
533,1789626971.3412368,client_A,WRITE_THEN_READ,failure,failure,mongo1,533,533,majority,majority,True,1.02,True,False,
534,1789626971.3422449,client_A,WRITE_THEN_READ,failure,failure,mongo1,534,534,majority,majority,True,1.01,True,False,
535,1789626971.3432014,client_A,WRITE_THEN_READ,failure,failure,mongo1,535,535,majority,majority,True,0.95,True,False,
536,1789626971.3441467,client_A,WRITE_THEN_READ,failure,failure,mongo1,536,536,majority,majority,True,0.94,True,False,
537,1789626971.3450904,client_A,WRITE_THEN_READ,failure,failure,mongo1,537,537,majority,majority,True,0.94,True,False,
538,1789626971.3463025,client_A,WRITE_THEN_READ,failure,failure,mongo1,538,538,majority,majority,True,1.21,True,False,
539,1789626971.3473017,client_A,WRITE_THEN_READ,failure,failure,mongo1,539,539,majority,majority,True,0.96,True,False,
540,1789626971.3486922,client_A,WRITE_THEN_READ,failure,failure,mongo1,540,540,majority,majority,True,1.39,True,False,
541,1789626971.3498476,client_A,WRITE_THEN_READ,failure,failure,mongo1,541,541,majority,majority,True,1.15,True,False,
542,1789626971.3507879,client_A,WRITE_THEN_READ,failure,failure,mongo1,542,542,majority,majority,True,0.94,True,False,
543,1789626971.35164,client_A,WRITE_THEN_READ,failure,failure,mongo1,543,543,majority,majority,True,0.85,True,False,
544,1789626971.3526216,client_A,WRITE_THEN_READ,failure,failure,mongo1,544,544,majority,majority,True,0.98,True,False,
545,1789626971.3537347,client_A,WRITE_THEN_READ,failure,failure,mongo1,545,545,majority,majority,True,1.11,True,False,
546,1789626971.3549697,client_A,WRITE_THEN_READ,failure,failure,mongo1,546,546,majority,majority,True,1.23,True,False,
547,1789626971.3558893,client_A,WRITE_THEN_READ,failure,failure,mongo1,547,547,majority,majority,True,0.92,True,False,
548,1789626971.3568163,client_A,WRITE_THEN_READ,failure,failure,mongo1,548,548,majority,majority,True,0.92,True,False,
549,1789626971.3579807,client_A,WRITE_THEN_READ,failure,failure,mongo1,549,549,majority,majority,True,1.16,True,False,
550,1789626971.358911,client_A,WRITE_THEN_READ,failure,failure,mongo1,550,550,majority,majority,True,0.93,True,False,
551,1789626971.360148,client_A,WRITE_THEN_READ,failure,failure,mongo1,551,551,majority,majority,True,1.24,True,False,
552,1789626971.361053,client_A,WRITE_THEN_READ,failure,failure,mongo1,552,552,majority,majority,True,0.9,True,False,
553,1789626971.3620057,client_A,WRITE_THEN_READ,failure,failure,mongo1,553,553,majority,majority,True,0.95,True,False,
554,1789626971.3632665,client_A,WRITE_THEN_READ,failure,failure,mongo1,554,554,majority,majority,True,1.26,True,False,
555,1789626971.3641868,client_A,WRITE_THEN_READ,failure,failure,mongo1,555,555,majority,majority,True,0.92,True,False,
556,1789626971.3652124,client_A,WRITE_THEN_READ,failure,failure,mongo1,556,556,majority,majority,True,1.02,True,False,
557,1789626971.3660712,client_A,WRITE_THEN_READ,failure,failure,mongo1,557,557,majority,majority,True,0.86,True,False,
558,1789626971.3670638,client_A,WRITE_THEN_READ,failure,failure,mongo1,558,558,majority,majority,True,0.99,True,False,
559,1789626971.3680258,client_A,WRITE_THEN_READ,failure,failure,mongo1,559,559,majority,majority,True,0.96,True,False,
560,1789626971.3690078,client_A,WRITE_THEN_READ,failure,failure,mongo1,560,560,majority,majority,True,0.98,True,False,
561,1789626971.3700092,client_A,WRITE_THEN_READ,failure,failure,mongo1,561,561,majority,majority,True,1.0,True,False,
562,1789626971.371656,client_A,WRITE_THEN_READ,failure,failure,mongo1,562,562,majority,majority,True,1.64,True,False,
563,1789626971.372586,client_A,WRITE_THEN_READ,failure,failure,mongo1,563,563,majority,majority,True,0.93,True,False,
564,1789626971.373421,client_A,WRITE_THEN_READ,failure,failure,mongo1,564,564,majority,majority,True,0.83,True,False,
565,1789626971.3742967,client_A,WRITE_THEN_READ,failure,failure,mongo1,565,565,majority,majority,True,0.87,True,False,
566,1789626971.3752477,client_A,WRITE_THEN_READ,failure,failure,mongo1,566,566,majority,majority,True,0.95,True,False,
567,1789626971.3761516,client_A,WRITE_THEN_READ,failure,failure,mongo1,567,567,majority,majority,True,0.9,True,False,
568,1789626971.3771698,client_A,WRITE_THEN_READ,failure,failure,mongo1,568,568,majority,majority,True,1.02,True,False,
569,1789626971.378171,client_A,WRITE_THEN_READ,failure,failure,mongo1,569,569,majority,majority,True,1.0,True,False,
570,1789626971.3794591,client_A,WRITE_THEN_READ,failure,failure,mongo1,570,570,majority,majority,True,1.29,True,False,
571,1789626971.3804276,client_A,WRITE_THEN_READ,failure,failure,mongo1,571,571,majority,majority,True,0.97,True,False,
572,1789626971.3817136,client_A,WRITE_THEN_READ,failure,failure,mongo1,572,572,majority,majority,True,1.28,True,False,
573,1789626971.3828921,client_A,WRITE_THEN_READ,failure,failure,mongo1,573,573,majority,majority,True,1.18,True,False,
574,1789626971.3838634,client_A,WRITE_THEN_READ,failure,failure,mongo1,574,574,majority,majority,True,0.97,True,False,
575,1789626971.384935,client_A,WRITE_THEN_READ,failure,failure,mongo1,575,575,majority,majority,True,1.07,True,False,
576,1789626971.3858757,client_A,WRITE_THEN_READ,failure,failure,mongo1,576,576,majority,majority,True,0.94,True,False,
577,1789626971.3868012,client_A,WRITE_THEN_READ,failure,failure,mongo1,577,577,majority,majority,True,0.92,True,False,
578,1789626971.387954,client_A,WRITE_THEN_READ,failure,failure,mongo1,578,578,majority,majority,True,1.15,True,False,
579,1789626971.3889818,client_A,WRITE_THEN_READ,failure,failure,mongo1,579,579,majority,majority,True,1.03,True,False,
580,1789626971.3899662,client_A,WRITE_THEN_READ,failure,failure,mongo1,580,580,majority,majority,True,0.98,True,False,
581,1789626971.3910823,client_A,WRITE_THEN_READ,failure,failure,mongo1,581,581,majority,majority,True,1.11,True,False,
582,1789626971.391992,client_A,WRITE_THEN_READ,failure,failure,mongo1,582,582,majority,majority,True,0.91,True,False,
583,1789626971.3934946,client_A,WRITE_THEN_READ,failure,failure,mongo1,583,583,majority,majority,True,1.5,True,False,
584,1789626971.394294,client_A,WRITE_THEN_READ,failure,failure,mongo1,584,584,majority,majority,True,0.8,True,False,
585,1789626971.3954215,client_A,WRITE_THEN_READ,failure,failure,mongo1,585,585,majority,majority,True,1.13,True,False,
586,1789626971.3965907,client_A,WRITE_THEN_READ,failure,failure,mongo1,586,586,majority,majority,True,1.17,True,False,
587,1789626971.3976197,client_A,WRITE_THEN_READ,failure,failure,mongo1,587,587,majority,majority,True,1.03,True,False,
588,1789626971.3986087,client_A,WRITE_THEN_READ,failure,failure,mongo1,588,588,majority,majority,True,0.99,True,False,
589,1789626971.3995664,client_A,WRITE_THEN_READ,failure,failure,mongo1,589,589,majority,majority,True,0.96,True,False,
590,1789626971.4005249,client_A,WRITE_THEN_READ,failure,failure,mongo1,590,590,majority,majority,True,0.96,True,False,
591,1789626971.4015927,client_A,WRITE_THEN_READ,failure,failure,mongo1,591,591,majority,majority,True,1.07,True,False,
592,1789626971.4026954,client_A,WRITE_THEN_READ,failure,failure,mongo1,592,592,majority,majority,True,1.1,True,False,
593,1789626971.4037325,client_A,WRITE_THEN_READ,failure,failure,mongo1,593,593,majority,majority,True,1.03,True,False,
594,1789626971.4055042,client_A,WRITE_THEN_READ,failure,failure,mongo1,594,594,majority,majority,True,1.77,True,False,
595,1789626971.4065773,client_A,WRITE_THEN_READ,failure,failure,mongo1,595,595,majority,majority,True,1.07,True,False,
596,1789626971.4075284,client_A,WRITE_THEN_READ,failure,failure,mongo1,596,596,majority,majority,True,0.95,True,False,
597,1789626971.4084153,client_A,WRITE_THEN_READ,failure,failure,mongo1,597,597,majority,majority,True,0.88,True,False,
598,1789626971.4092972,client_A,WRITE_THEN_READ,failure,failure,mongo1,598,598,majority,majority,True,0.88,True,False,
599,1789626971.4102216,client_A,WRITE_THEN_READ,failure,failure,mongo1,599,599,majority,majority,True,0.92,True,False,
600,1789626971.4727292,client_A,WRITE_THEN_READ,recovery,failure,mongo1,600,600,majority,majority,True,1.73,True,False,
601,1789626971.4741852,client_A,WRITE_THEN_READ,recovery,failure,mongo1,601,601,majority,majority,True,1.44,True,False,
602,1789626971.4759712,client_A,WRITE_THEN_READ,recovery,failure,mongo1,602,602,majority,majority,True,1.78,True,False,
603,1789626971.4771047,client_A,WRITE_THEN_READ,recovery,failure,mongo1,603,603,majority,majority,True,1.13,True,False,
604,1789626971.4785895,client_A,WRITE_THEN_READ,recovery,failure,mongo1,604,604,majority,majority,True,1.48,True,False,
605,1789626971.4795737,client_A,WRITE_THEN_READ,recovery,failure,mongo1,605,605,majority,majority,True,0.98,True,False,
606,1789626971.480535,client_A,WRITE_THEN_READ,recovery,failure,mongo1,606,606,majority,majority,True,0.96,True,False,
607,1789626971.4814682,client_A,WRITE_THEN_READ,recovery,failure,mongo1,607,607,majority,majority,True,0.93,True,False,
608,1789626971.4826086,client_A,WRITE_THEN_READ,recovery,failure,mongo1,608,608,majority,majority,True,1.14,True,False,
609,1789626971.4835875,client_A,WRITE_THEN_READ,recovery,failure,mongo1,609,609,majority,majority,True,0.98,True,False,
610,1789626971.4847069,client_A,WRITE_THEN_READ,recovery,failure,mongo1,610,610,majority,majority,True,1.12,True,False,
611,1789626971.485613,client_A,WRITE_THEN_READ,recovery,failure,mongo1,611,611,majority,majority,True,0.9,True,False,
612,1789626971.4865685,client_A,WRITE_THEN_READ,recovery,failure,mongo1,612,612,majority,majority,True,0.95,True,False,
613,1789626971.4874508,client_A,WRITE_THEN_READ,recovery,failure,mongo1,613,613,majority,majority,True,0.88,True,False,
614,1789626971.488374,client_A,WRITE_THEN_READ,recovery,failure,mongo1,614,614,majority,majority,True,0.92,True,False,
615,1789626971.4899018,client_A,WRITE_THEN_READ,recovery,failure,mongo1,615,615,majority,majority,True,1.53,True,False,
616,1789626971.4909327,client_A,WRITE_THEN_READ,recovery,failure,mongo1,616,616,majority,majority,True,1.03,True,False,
617,1789626971.491801,client_A,WRITE_THEN_READ,recovery,failure,mongo1,617,617,majority,majority,True,0.87,True,False,
618,1789626971.4929209,client_A,WRITE_THEN_READ,recovery,failure,mongo1,618,618,majority,majority,True,1.12,True,False,
619,1789626971.4937541,client_A,WRITE_THEN_READ,recovery,failure,mongo1,619,619,majority,majority,True,0.83,True,False,
620,1789626971.4946525,client_A,WRITE_THEN_READ,recovery,failure,mongo1,620,620,majority,majority,True,0.9,True,False,
621,1789626971.4955342,client_A,WRITE_THEN_READ,recovery,failure,mongo1,621,621,majority,majority,True,0.88,True,False,
622,1789626971.4963489,client_A,WRITE_THEN_READ,recovery,failure,mongo1,622,622,majority,majority,True,0.81,True,False,
623,1789626971.4972017,client_A,WRITE_THEN_READ,recovery,failure,mongo1,623,623,majority,majority,True,0.85,True,False,
624,1789626971.498065,client_A,WRITE_THEN_READ,recovery,failure,mongo1,624,624,majority,majority,True,0.86,True,False,
625,1789626971.4989815,client_A,WRITE_THEN_READ,recovery,failure,mongo1,625,625,majority,majority,True,0.91,True,False,
626,1789626971.500189,client_A,WRITE_THEN_READ,recovery,failure,mongo1,626,626,majority,majority,True,1.21,True,False,
627,1789626971.5010421,client_A,WRITE_THEN_READ,recovery,failure,mongo1,627,627,majority,majority,True,0.85,True,False,
628,1789626971.5018268,client_A,WRITE_THEN_READ,recovery,failure,mongo1,628,628,majority,majority,True,0.78,True,False,
629,1789626971.5027387,client_A,WRITE_THEN_READ,recovery,failure,mongo1,629,629,majority,majority,True,0.91,True,False,
630,1789626971.5035574,client_A,WRITE_THEN_READ,recovery,failure,mongo1,630,630,majority,majority,True,0.82,True,False,
631,1789626971.504408,client_A,WRITE_THEN_READ,recovery,failure,mongo1,631,631,majority,majority,True,0.85,True,False,
632,1789626971.5053144,client_A,WRITE_THEN_READ,recovery,failure,mongo1,632,632,majority,majority,True,0.9,True,False,
633,1789626971.5062337,client_A,WRITE_THEN_READ,recovery,failure,mongo1,633,633,majority,majority,True,0.92,True,False,
634,1789626971.5073438,client_A,WRITE_THEN_READ,recovery,failure,mongo1,634,634,majority,majority,True,1.11,True,False,
635,1789626971.508225,client_A,WRITE_THEN_READ,recovery,failure,mongo1,635,635,majority,majority,True,0.88,True,False,
636,1789626971.5094929,client_A,WRITE_THEN_READ,recovery,failure,mongo1,636,636,majority,majority,True,1.27,True,False,
637,1789626971.5104983,client_A,WRITE_THEN_READ,recovery,failure,mongo1,637,637,majority,majority,True,1.0,True,False,
638,1789626971.5112464,client_A,WRITE_THEN_READ,recovery,failure,mongo1,638,638,majority,majority,True,0.75,True,False,
639,1789626971.512126,client_A,WRITE_THEN_READ,recovery,failure,mongo1,639,639,majority,majority,True,0.88,True,False,
640,1789626971.5129824,client_A,WRITE_THEN_READ,recovery,failure,mongo1,640,640,majority,majority,True,0.85,True,False,
641,1789626971.5138414,client_A,WRITE_THEN_READ,recovery,failure,mongo1,641,641,majority,majority,True,0.86,True,False,
642,1789626971.515507,client_A,WRITE_THEN_READ,recovery,failure,mongo1,642,642,majority,majority,True,1.66,True,False,
643,1789626971.516351,client_A,WRITE_THEN_READ,recovery,failure,mongo1,643,643,majority,majority,True,0.84,True,False,
644,1789626971.5171618,client_A,WRITE_THEN_READ,recovery,failure,mongo1,644,644,majority,majority,True,0.81,True,False,
645,1789626971.5181332,client_A,WRITE_THEN_READ,recovery,failure,mongo1,645,645,majority,majority,True,0.97,True,False,
646,1789626971.519042,client_A,WRITE_THEN_READ,recovery,failure,mongo1,646,646,majority,majority,True,0.91,True,False,
647,1789626971.520193,client_A,WRITE_THEN_READ,recovery,failure,mongo1,647,647,majority,majority,True,1.15,True,False,
648,1789626971.5210748,client_A,WRITE_THEN_READ,recovery,failure,mongo1,648,648,majority,majority,True,0.88,True,False,
649,1789626971.521921,client_A,WRITE_THEN_READ,recovery,failure,mongo1,649,649,majority,majority,True,0.84,True,False,
650,1789626971.5230012,client_A,WRITE_THEN_READ,recovery,failure,mongo1,650,650,majority,majority,True,1.08,True,False,
651,1789626971.5238059,client_A,WRITE_THEN_READ,recovery,failure,mongo1,651,651,majority,majority,True,0.8,True,False,
652,1789626971.5246096,client_A,WRITE_THEN_READ,recovery,failure,mongo1,652,652,majority,majority,True,0.8,True,False,
653,1789626971.5255086,client_A,WRITE_THEN_READ,recovery,failure,mongo1,653,653,majority,majority,True,0.9,True,False,
654,1789626971.5263505,client_A,WRITE_THEN_READ,recovery,failure,mongo1,654,654,majority,majority,True,0.84,True,False,
655,1789626971.5272026,client_A,WRITE_THEN_READ,recovery,failure,mongo1,655,655,majority,majority,True,0.85,True,False,
656,1789626971.527977,client_A,WRITE_THEN_READ,recovery,failure,mongo1,656,656,majority,majority,True,0.77,True,False,
657,1789626971.5287666,client_A,WRITE_THEN_READ,recovery,failure,mongo1,657,657,majority,majority,True,0.79,True,False,
658,1789626971.530446,client_A,WRITE_THEN_READ,recovery,failure,mongo1,658,658,majority,majority,True,1.68,True,False,
659,1789626971.531224,client_A,WRITE_THEN_READ,recovery,failure,mongo1,659,659,majority,majority,True,0.78,True,False,
660,1789626971.5320678,client_A,WRITE_THEN_READ,recovery,failure,mongo1,660,660,majority,majority,True,0.84,True,False,
661,1789626971.5328662,client_A,WRITE_THEN_READ,recovery,failure,mongo1,661,661,majority,majority,True,0.8,True,False,
662,1789626971.5337787,client_A,WRITE_THEN_READ,recovery,failure,mongo1,662,662,majority,majority,True,0.91,True,False,
663,1789626971.5346868,client_A,WRITE_THEN_READ,recovery,failure,mongo1,663,663,majority,majority,True,0.91,True,False,
664,1789626971.535522,client_A,WRITE_THEN_READ,recovery,failure,mongo1,664,664,majority,majority,True,0.83,True,False,
665,1789626971.5363522,client_A,WRITE_THEN_READ,recovery,failure,mongo1,665,665,majority,majority,True,0.83,True,False,
666,1789626971.5374825,client_A,WRITE_THEN_READ,recovery,failure,mongo1,666,666,majority,majority,True,1.13,True,False,
667,1789626971.5384142,client_A,WRITE_THEN_READ,recovery,failure,mongo1,667,667,majority,majority,True,0.93,True,False,
668,1789626971.539489,client_A,WRITE_THEN_READ,recovery,failure,mongo1,668,668,majority,majority,True,1.07,True,False,
669,1789626971.5402462,client_A,WRITE_THEN_READ,recovery,failure,mongo1,669,669,majority,majority,True,0.76,True,False,
670,1789626971.5411577,client_A,WRITE_THEN_READ,recovery,failure,mongo1,670,670,majority,majority,True,0.91,True,False,
671,1789626971.5420332,client_A,WRITE_THEN_READ,recovery,failure,mongo1,671,671,majority,majority,True,0.87,True,False,
672,1789626971.5429072,client_A,WRITE_THEN_READ,recovery,failure,mongo1,672,672,majority,majority,True,0.87,True,False,
673,1789626971.5437393,client_A,WRITE_THEN_READ,recovery,failure,mongo1,673,673,majority,majority,True,0.83,True,False,
674,1789626971.5446606,client_A,WRITE_THEN_READ,recovery,failure,mongo1,674,674,majority,majority,True,0.92,True,False,
675,1789626971.5454433,client_A,WRITE_THEN_READ,recovery,failure,mongo1,675,675,majority,majority,True,0.78,True,False,
676,1789626971.5462518,client_A,WRITE_THEN_READ,recovery,failure,mongo1,676,676,majority,majority,True,0.81,True,False,
677,1789626971.547059,client_A,WRITE_THEN_READ,recovery,failure,mongo1,677,677,majority,majority,True,0.8,True,False,
678,1789626971.547858,client_A,WRITE_THEN_READ,recovery,failure,mongo1,678,678,majority,majority,True,0.8,True,False,
679,1789626971.5490742,client_A,WRITE_THEN_READ,recovery,failure,mongo1,679,679,majority,majority,True,1.21,True,False,
680,1789626971.5499823,client_A,WRITE_THEN_READ,recovery,failure,mongo1,680,680,majority,majority,True,0.91,True,False,
681,1789626971.5508,client_A,WRITE_THEN_READ,recovery,failure,mongo1,681,681,majority,majority,True,0.82,True,False,
682,1789626971.5527618,client_A,WRITE_THEN_READ,recovery,failure,mongo1,682,682,majority,majority,True,1.96,True,False,
683,1789626971.55373,client_A,WRITE_THEN_READ,recovery,failure,mongo1,683,683,majority,majority,True,0.97,True,False,
684,1789626971.5546012,client_A,WRITE_THEN_READ,recovery,failure,mongo1,684,684,majority,majority,True,0.87,True,False,
685,1789626971.5553958,client_A,WRITE_THEN_READ,recovery,failure,mongo1,685,685,majority,majority,True,0.79,True,False,
686,1789626971.556145,client_A,WRITE_THEN_READ,recovery,failure,mongo1,686,686,majority,majority,True,0.75,True,False,
687,1789626971.5569212,client_A,WRITE_THEN_READ,recovery,failure,mongo1,687,687,majority,majority,True,0.77,True,False,
688,1789626971.557878,client_A,WRITE_THEN_READ,recovery,failure,mongo1,688,688,majority,majority,True,0.95,True,False,
689,1789626971.558753,client_A,WRITE_THEN_READ,recovery,failure,mongo1,689,689,majority,majority,True,0.87,True,False,
690,1789626971.5600207,client_A,WRITE_THEN_READ,recovery,failure,mongo1,690,690,majority,majority,True,1.27,True,False,
691,1789626971.560874,client_A,WRITE_THEN_READ,recovery,failure,mongo1,691,691,majority,majority,True,0.85,True,False,
692,1789626971.561678,client_A,WRITE_THEN_READ,recovery,failure,mongo1,692,692,majority,majority,True,0.8,True,False,
693,1789626971.562597,client_A,WRITE_THEN_READ,recovery,failure,mongo1,693,693,majority,majority,True,0.92,True,False,
694,1789626971.563358,client_A,WRITE_THEN_READ,recovery,failure,mongo1,694,694,majority,majority,True,0.76,True,False,
695,1789626971.5641427,client_A,WRITE_THEN_READ,recovery,failure,mongo1,695,695,majority,majority,True,0.78,True,False,
696,1789626971.56495,client_A,WRITE_THEN_READ,recovery,failure,mongo1,696,696,majority,majority,True,0.81,True,False,
697,1789626971.5657282,client_A,WRITE_THEN_READ,recovery,failure,mongo1,697,697,majority,majority,True,0.78,True,False,
698,1789626971.5667958,client_A,WRITE_THEN_READ,recovery,failure,mongo1,698,698,majority,majority,True,1.07,True,False,
699,1789626971.567595,client_A,WRITE_THEN_READ,recovery,failure,mongo1,699,699,majority,majority,True,0.8,True,False,
700,1789626971.5685935,client_A,WRITE_THEN_READ,recovery,failure,mongo1,700,700,majority,majority,True,1.0,True,False,
701,1789626971.5694752,client_A,WRITE_THEN_READ,recovery,failure,mongo1,701,701,majority,majority,True,0.87,True,False,
702,1789626971.5703738,client_A,WRITE_THEN_READ,recovery,failure,mongo1,702,702,majority,majority,True,0.9,True,False,
703,1789626971.57118,client_A,WRITE_THEN_READ,recovery,failure,mongo1,703,703,majority,majority,True,0.8,True,False,
704,1789626971.5719633,client_A,WRITE_THEN_READ,recovery,failure,mongo1,704,704,majority,majority,True,0.78,True,False,
705,1789626971.5727706,client_A,WRITE_THEN_READ,recovery,failure,mongo1,705,705,majority,majority,True,0.81,True,False,
706,1789626971.5739465,client_A,WRITE_THEN_READ,recovery,failure,mongo1,706,706,majority,majority,True,1.17,True,False,
707,1789626971.5747592,client_A,WRITE_THEN_READ,recovery,failure,mongo1,707,707,majority,majority,True,0.81,True,False,
708,1789626971.5756137,client_A,WRITE_THEN_READ,recovery,failure,mongo1,708,708,majority,majority,True,0.85,True,False,
709,1789626971.5764372,client_A,WRITE_THEN_READ,recovery,failure,mongo1,709,709,majority,majority,True,0.82,True,False,
710,1789626971.577298,client_A,WRITE_THEN_READ,recovery,failure,mongo1,710,710,majority,majority,True,0.86,True,False,
711,1789626971.5785584,client_A,WRITE_THEN_READ,recovery,failure,mongo1,711,711,majority,majority,True,1.26,True,False,
712,1789626971.5794032,client_A,WRITE_THEN_READ,recovery,failure,mongo1,712,712,majority,majority,True,0.84,True,False,
713,1789626971.5801983,client_A,WRITE_THEN_READ,recovery,failure,mongo1,713,713,majority,majority,True,0.79,True,False,
714,1789626971.58129,client_A,WRITE_THEN_READ,recovery,failure,mongo1,714,714,majority,majority,True,1.09,True,False,
715,1789626971.58207,client_A,WRITE_THEN_READ,recovery,failure,mongo1,715,715,majority,majority,True,0.78,True,False,
716,1789626971.5829732,client_A,WRITE_THEN_READ,recovery,failure,mongo1,716,716,majority,majority,True,0.9,True,False,
717,1789626971.583824,client_A,WRITE_THEN_READ,recovery,failure,mongo1,717,717,majority,majority,True,0.85,True,False,
718,1789626971.5845757,client_A,WRITE_THEN_READ,recovery,failure,mongo1,718,718,majority,majority,True,0.75,True,False,
719,1789626971.5854285,client_A,WRITE_THEN_READ,recovery,failure,mongo1,719,719,majority,majority,True,0.85,True,False,
720,1789626971.5862513,client_A,WRITE_THEN_READ,recovery,failure,mongo1,720,720,majority,majority,True,0.82,True,False,
721,1789626971.5870967,client_A,WRITE_THEN_READ,recovery,failure,mongo1,721,721,majority,majority,True,0.84,True,False,
